Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
198001,Audionic Sport Headphones,1,99.99,06/15/24 15:14,"799 Seaview road St, Noshero Feroz, Pakistan 94016"
198001,27in FHD Monitor,1,149.99,06/15/24 15:14,"799 Seaview road St, Noshero Feroz, Pakistan 94016"
198002,iPhone,1,700,06/24/24 03:37,"168 Street 1 St, Dadu, Pakistan 02215"
198002,Lightning Charging Cable,1,14.95,06/24/24 03:37,"168 Street 1 St, Dadu, Pakistan 02215"
198003,iPhone,1,700,06/15/24 21:26,"404 Shahra e Faisal St, Attock, Pakistan 10001"
198004,Audionic Sport Headphones,1,99.99,06/20/24 09:45,"637 Niazi Chowk St, Pakpattan, Pakistan 75001"
198004,Apple Airpods,1,150,06/20/24 09:45,"637 Niazi Chowk St, Pakpattan, Pakistan 75001"
198005,Apple Airpods,1,150,06/07/24 09:32,"542 Iqbal Road St, Pakpattan, Pakistan 10001"
198006,USB-C Charging Cable,1,11.95,06/23/24 21:21,"869 Ghalid road St, Abottabad, Pakistan 73301"
198007,Lightning Charging Cable,1,14.95,06/13/24 20:07,"954 Light house St, Lahore, Pakistan 02215"
198008,USB-C Charging Cable,1,11.95,06/13/24 13:08,"741 8th St, Abottabad, Pakistan 02215"
198009,27in FHD Monitor,1,149.99,06/05/24 21:48,"901 Pakistan Chowk St, Attock, Pakistan 10001"
198010,USB-C Charging Cable,1,11.95,06/14/24 09:51,"999 10th St, Bhitt, Pakistan 75001"
198011,Wired Headphones,1,11.99,06/19/24 05:58,"23 1st St, Noshero Feroz, Pakistan 02215"
198012,27in 4K Gaming Monitor,1,389.99,06/04/24 12:12,"239 Bottle Gali St, Dadu, Pakistan 75001"
198013,Macbook Pro Laptop,1,1700,06/24/24 16:42,"437 Saddar road St, Sibbi, Pakistan 02215"
198014,Wired Headphones,1,11.99,06/01/24 10:24,"889 Urdu Bazar road St, Faisalabad, Pakistan 75001"
198015,20in Monitor,1,109.99,06/04/24 11:07,"463 Agra Taj St, Peshawar, Pakistan 94016"
198016,27in FHD Monitor,1,149.99,06/09/24 21:34,"832 Kharadar St, Faisalabad, Pakistan 75001"
198017,Lightning Charging Cable,1,14.95,06/02/24 22:27,"612 Purani Sabzimandi road St, Sibbi, Pakistan 75001"
198018,Audionic Sport Headphones,1,99.99,06/25/24 17:14,"788 4th St, Bhitt, Pakistan 73301"
198019,AAA Batteries (4-pack),2,2.99,06/17/24 18:37,"35 Mithadar St, Faisalabad, Pakistan 75001"
198020,34in Ultrawide Monitor,1,379.99,06/06/24 15:57,"280 Quad-e-Azam Road St, Faisalabad, Pakistan 10001"
198021,AA Batteries (4-pack),1,3.84,06/09/24 18:36,"30 Kharadar St, Faisalabad, Pakistan 10001"
198022,USB-C Charging Cable,1,11.95,06/27/24 16:44,"854 Tipu Sultan road St, Lahore, Pakistan 10001"
198023,AAA Batteries (4-pack),7,2.99,06/20/24 07:02,"208 Iqbal Road St, Peshawar, Pakistan 94016"
198024,USB-C Charging Cable,1,11.95,06/07/24 19:50,"511 Pakistan Chowk St, Sibbi, Pakistan 02215"
198025,Apple Airpods,1,150,06/05/24 21:40,"918 7th St, Sibbi, Pakistan 73301"
198026,AAA Batteries (4-pack),5,2.99,06/20/24 18:25,"202 Baghdadi St, Bhitt, Pakistan 10001"
198027,USB-C Charging Cable,1,11.95,06/11/24 01:13,"273 Liaqat Chowk St, Lahore, Pakistan 10001"
198028,27in FHD Monitor,1,149.99,06/18/24 08:09,"469 Sindh house road St, Bhitt, Pakistan 10001"
198029,Macbook Pro Laptop,1,1700,06/01/24 11:12,"946 Street 1 St, Attock, Pakistan 02215"
198030,ThinkPad Laptop,1,999.99,06/29/24 15:02,"171 12th St, Dadu, Pakistan 94016"
198031,USB-C Charging Cable,1,11.95,06/25/24 11:52,"33 Niazi Chowk St, Noshero Feroz, Pakistan 73301"
198032,AA Batteries (4-pack),2,3.84,06/18/24 18:52,"133 Asad Road St, Bhitt, Pakistan 02215"
198033,AA Batteries (4-pack),1,3.84,06/05/24 21:58,"468 Jafri sons Road St, Bhitt, Pakistan 10001"
198034,Wired Headphones,1,11.99,06/22/24 16:18,"118 1st St, Faisalabad, Pakistan 02215"
198035,Lightning Charging Cable,1,14.95,06/24/24 12:01,"998 Shujaat Road St, Peshawar, Pakistan 10001"
198036,Lightning Charging Cable,1,14.95,06/29/24 16:31,"661 Asad Road St, Lahore, Pakistan 10001"
198037,USB-C Charging Cable,1,11.95,06/11/24 18:44,"361 Perfume Chowk St, Bhitt, Pakistan 73301"
198038,Wired Headphones,1,11.99,06/25/24 15:35,"471 Perfume Chowk St, Faisalabad, Pakistan 10001"
198039,USB-C Charging Cable,1,11.95,06/18/24 12:06,"169 Mukka Chowk St, Attock, Pakistan 10001"
198040,Lightning Charging Cable,1,14.95,06/09/24 22:59,"121 Baghdadi St, Lahore, Pakistan 02215"
198041,Audionic Sport Headphones,1,99.99,06/18/24 06:20,"417 12th St, Pakpattan, Pakistan 02215"
198041,USB-C Charging Cable,1,11.95,06/18/24 06:20,"417 12th St, Pakpattan, Pakistan 02215"
198042,Flatscreen TV,1,300,06/07/24 11:31,"766 Agra Taj St, Sibbi, Pakistan 75001"
198043,AAA Batteries (4-pack),3,2.99,06/25/24 12:00,"27 Iqbal Road St, Noshero Feroz, Pakistan 02215"
198044,Lightning Charging Cable,1,14.95,06/07/24 00:08,"233 Urdu Bazar road St, Noshero Feroz, Pakistan 94016"
198045,Audionic Sport Headphones,1,99.99,06/01/24 17:18,"105 Seaview road St, Attock, Pakistan 10001"
198045,Wired Headphones,2,11.99,06/01/24 17:18,"105 Seaview road St, Attock, Pakistan 10001"
198046,AA Batteries (4-pack),1,3.84,06/29/24 16:49,"701 Agra Taj St, Sibbi, Pakistan 10001"
198047,Wired Headphones,1,11.99,06/16/24 11:07,"155 Baba Adam road St, Lahore, Pakistan 02215"
198048,20in Monitor,1,109.99,06/14/24 01:48,"970 Bhains Colony St, Faisalabad, Pakistan 02215"
198049,AAA Batteries (4-pack),2,2.99,06/12/24 17:07,"497 6th St, Peshawar, Pakistan 10001"
198050,USB-C Charging Cable,1,11.95,06/18/24 22:12,"122 Kharadar St, Faisalabad, Pakistan 10001"
198051,Flatscreen TV,1,300,06/08/24 22:21,"613 Agra Taj St, Noshero Feroz, Pakistan 75001"
198052,Macbook Pro Laptop,1,1700,06/26/24 19:17,"705 1st St, Bhitt, Pakistan 94016"
198053,Lightning Charging Cable,1,14.95,06/03/24 11:16,"818 Baba Adam road St, Abottabad, Pakistan 10001"
198054,Wired Headphones,1,11.99,06/01/24 19:18,"401 Tipu Sultan road St, Abottabad, Pakistan 75001"
198055,iPhone,1,700,06/28/24 15:58,"358 Purani Sabzimandi road St, Faisalabad, Pakistan 75001"
198056,AAA Batteries (4-pack),1,2.99,06/09/24 12:31,"239 Light house St, Noshero Feroz, Pakistan 10001"
198057,USB-C Charging Cable,1,11.95,06/17/24 19:59,"964 Niazi Chowk St, Lahore, Pakistan 75001"
198058,Macbook Pro Laptop,1,1700,06/12/24 16:01,"608 Mithadar St, Noshero Feroz, Pakistan 02215"
198059,AAA Batteries (4-pack),1,2.99,06/22/24 19:55,"699 Bhains Colony St, Lahore, Pakistan 75001"
198060,USB-C Charging Cable,1,11.95,06/15/24 12:18,"750 Tipu Sultan road St, Dadu, Pakistan 10001"
198061,AAA Batteries (4-pack),1,2.99,06/20/24 20:15,"608 11th St, Lahore, Pakistan 10001"
198062,AAA Batteries (4-pack),1,2.99,06/03/24 00:53,"617 Pakistan Chowk St, Attock, Pakistan 75001"
198063,27in FHD Monitor,1,149.99,06/13/24 17:06,"884 2nd St, Abottabad, Pakistan 02215"
198064,AAA Batteries (4-pack),2,2.99,06/23/24 20:08,"360 Saifi road St, Noshero Feroz, Pakistan 94016"
198065,iPhone,1,700,06/14/24 23:06,"804 Jafri sons Road St, Noshero Feroz, Pakistan 02215"
198066,AAA Batteries (4-pack),2,2.99,06/19/24 17:15,"686 Baghdadi St, Attock, Pakistan 10001"
198067,USB-C Charging Cable,1,11.95,06/29/24 10:48,"368 10th St, Sibbi, Pakistan 73301"
198068,Lightning Charging Cable,1,14.95,06/13/24 12:25,"630 Jafri sons Road St, Lahore, Pakistan 02215"
198069,Lightning Charging Cable,1,14.95,06/19/24 22:38,"121 Perfume Chowk St, Peshawar, Pakistan 10001"
198070,Apple Airpods,1,150,06/07/24 11:04,"610 Bhains Colony St, Abottabad, Pakistan 02215"
198071,Apple Airpods,1,150,06/09/24 14:30,"630 Rizvi thana road St, Noshero Feroz, Pakistan 02215"
198072,Apple Airpods,1,150,06/17/24 16:53,"669 5th St, Noshero Feroz, Pakistan 75001"
198073,Samsung Phone,1,600,06/24/24 21:03,"229 Mukka Chowk St, Faisalabad, Pakistan 02215"
198074,AA Batteries (4-pack),2,3.84,06/21/24 13:49,"735 Kharadar St, Peshawar, Pakistan 10001"
198075,Audionic Sport Headphones,1,99.99,06/28/24 18:39,"703 1st St, Lahore, Pakistan 10001"
198075,USB-C Charging Cable,1,11.95,06/28/24 18:39,"703 1st St, Lahore, Pakistan 10001"
198075,Wired Headphones,1,11.99,06/28/24 18:39,"703 1st St, Lahore, Pakistan 10001"
,,,,,
198076,AA Batteries (4-pack),1,3.84,06/01/24 16:05,"724 11th St, Bhitt, Pakistan 02215"
198077,Qmobile Phone,1,400,06/06/24 14:10,"427 Saifi road St, Attock, Pakistan 94016"
198078,27in 4K Gaming Monitor,1,389.99,06/29/24 02:56,"826 Jafri sons Road St, Bhitt, Pakistan 02215"
198079,USB-C Charging Cable,1,11.95,06/01/24 16:29,"777 5th St, Bhitt, Pakistan 94016"
198080,LG Screen for phones,1,600.0,06/07/24 09:33,"484 Tipu Sultan road St, Sibbi, Pakistan 02215"
198081,Apple Airpods,1,150,06/01/24 13:23,"999 Shahra e Faisal St, Attock, Pakistan 02215"
198082,USB-C Charging Cable,1,11.95,06/11/24 18:47,"72 Liaqat Chowk St, Faisalabad, Pakistan 02215"
198083,AAA Batteries (4-pack),1,2.99,06/25/24 11:16,"786 11th St, Faisalabad, Pakistan 75001"
198084,Wired Headphones,1,11.99,06/05/24 15:44,"494 Ilmi kitab ghar road St, Pakpattan, Pakistan 73301"
198085,AAA Batteries (4-pack),1,2.99,06/30/24 01:00,"36 7th St, Noshero Feroz, Pakistan 94016"
198086,34in Ultrawide Monitor,1,379.99,06/29/24 08:57,"797 Naya road St, Noshero Feroz, Pakistan 75001"
198087,Audionic Sport Headphones,1,99.99,06/24/24 18:57,"148 1st St, Lahore, Pakistan 73301"
198087,USB-C Charging Cable,2,11.95,06/24/24 18:57,"148 1st St, Lahore, Pakistan 73301"
198088,AA Batteries (4-pack),2,3.84,06/11/24 14:10,"392 Baghdadi St, Bhitt, Pakistan 10001"
198089,AAA Batteries (4-pack),1,2.99,06/01/24 21:22,"682 Niazi Chowk St, Pakpattan, Pakistan 02215"
198090,AA Batteries (4-pack),1,3.84,06/15/24 17:13,"506 Street 1 St, Faisalabad, Pakistan 10001"
198091,AAA Batteries (4-pack),2,2.99,06/10/24 15:14,"545 Asad Road St, Sibbi, Pakistan 73301"
198092,Wired Headphones,1,11.99,06/06/24 06:37,"258 Saifi road St, Bhitt, Pakistan 75001"
198093,Flatscreen TV,1,300,06/11/24 13:52,"939 Saddar road St, Dadu, Pakistan 94016"
198094,Samsung Phone,1,600,06/19/24 20:29,"209 Madni Road St, Noshero Feroz, Pakistan 94016"
198095,Audionic Sport Headphones,1,99.99,06/05/24 20:50,"363 Old Karachi road St, Faisalabad, Pakistan 73301"
198095,USB-C Charging Cable,1,11.95,06/05/24 20:50,"363 Old Karachi road St, Faisalabad, Pakistan 73301"
198095,LG Laptop Battery,1,600.0,06/05/24 20:50,"363 Old Karachi road St, Faisalabad, Pakistan 73301"
198096,Apple Airpods,1,150,06/19/24 12:04,"78 Purani Sabzimandi road St, Lahore, Pakistan 75001"
198097,AAA Batteries (4-pack),1,2.99,06/23/24 17:53,"507 Agra Taj St, Faisalabad, Pakistan 73301"
198098,Samsung Phone,1,600,06/03/24 11:43,"822 12th St, Faisalabad, Pakistan 75001"
198099,USB-C Charging Cable,1,11.95,06/09/24 22:22,"831 11th St, Sibbi, Pakistan 94016"
198100,USB-C Charging Cable,1,11.95,06/27/24 23:09,"601 Ghalid road St, Faisalabad, Pakistan 75001"
198101,AAA Batteries (4-pack),2,2.99,06/17/24 20:54,"985 Saddar road St, Lahore, Pakistan 73301"
198102,ThinkPad Laptop,1,999.99,06/17/24 16:55,"233 Saddar road St, Attock, Pakistan 94016"
198103,AA Batteries (4-pack),1,3.84,06/14/24 12:51,"786 Naya road St, Dadu, Pakistan 75001"
198104,AAA Batteries (4-pack),2,2.99,06/04/24 22:19,"461 New Karachi St, Noshero Feroz, Pakistan 75001"
198105,Wired Headphones,1,11.99,06/28/24 12:34,"279 6th St, Faisalabad, Pakistan 02215"
198106,Lightning Charging Cable,1,14.95,06/15/24 09:34,"863 Tipu Sultan road St, Lahore, Pakistan 10001"
198107,AAA Batteries (4-pack),1,2.99,06/12/24 14:32,"224 Old Karachi road St, Abottabad, Pakistan 94016"
198108,USB-C Charging Cable,1,11.95,06/22/24 15:23,"104 Saddar road St, Lahore, Pakistan 02215"
198109,Audionic Sport Headphones,1,99.99,06/21/24 08:24,"864 Shahra e Faisal St, Lahore, Pakistan 02215"
198110,Apple Airpods,1,150,06/05/24 17:38,"525 Seaview road St, Dadu, Pakistan 75001"
198111,20in Monitor,1,109.99,06/20/24 10:09,"897 Niazi Chowk St, Abottabad, Pakistan 10001"
198112,Lightning Charging Cable,1,14.95,06/18/24 13:38,"457 Bottle Gali St, Abottabad, Pakistan 10001"
198113,Audionic Sport Headphones,1,99.99,06/22/24 13:28,"303 Quad-e-Azam Road St, Bhitt, Pakistan 02215"
198114,LG Screen for phones,1,600.0,06/15/24 23:42,"137 Urdu Bazar road St, Attock, Pakistan 94016"
198115,Audionic Sport Headphones,1,99.99,06/08/24 23:51,"649 Agra Taj St, Lahore, Pakistan 10001"
198115,Lightning Charging Cable,1,14.95,06/08/24 23:51,"649 Agra Taj St, Lahore, Pakistan 10001"
198116,iPhone,1,700,06/08/24 13:31,"724 Mukka Chowk St, Bhitt, Pakistan 73301"
198117,AAA Batteries (4-pack),2,2.99,06/26/24 11:20,"198 Jafri sons Road St, Sibbi, Pakistan 10001"
198118,Lightning Charging Cable,1,14.95,06/10/24 21:46,"503 7th St, Faisalabad, Pakistan 75001"
198119,Wired Headphones,1,11.99,06/10/24 16:19,"943 5th St, Sibbi, Pakistan 10001"
198120,27in FHD Monitor,1,149.99,06/30/24 18:01,"347 5th St, Lahore, Pakistan 75001"
198121,Apple Airpods,1,150,06/11/24 16:02,"845 10th St, Abottabad, Pakistan 10001"
198122,USB-C Charging Cable,1,11.95,06/23/24 19:17,"589 Agra Taj St, Attock, Pakistan 02215"
198123,AAA Batteries (4-pack),1,2.99,06/26/24 19:05,"43 Iqbal Road St, Noshero Feroz, Pakistan 02215"
198124,Audionic Sport Headphones,1,99.99,06/28/24 20:38,"740 8th St, Lahore, Pakistan 94016"
198125,Lightning Charging Cable,1,14.95,06/03/24 21:38,"89 Bottle Gali St, Noshero Feroz, Pakistan 10001"
198126,Flatscreen TV,1,300,06/01/24 15:36,"190 Faisal Road St, Dadu, Pakistan 73301"
198127,AAA Batteries (4-pack),2,2.99,06/22/24 19:20,"903 6th St, Lahore, Pakistan 10001"
198128,Wired Headphones,1,11.99,06/28/24 15:33,"918 Urdu Bazar road St, Sibbi, Pakistan 02215"
198129,Lightning Charging Cable,1,14.95,06/22/24 22:07,"381 Perfume Chowk St, Lahore, Pakistan 75001"
198130,ThinkPad Laptop,1,999.99,06/05/24 09:39,"396 Light house St, Attock, Pakistan 75001"
198131,Wired Headphones,1,11.99,06/11/24 13:22,"670 Jafri sons Road St, Peshawar, Pakistan 75001"
198132,Audionic Sport Headphones,1,99.99,06/17/24 05:19,"144 5th St, Faisalabad, Pakistan 10001"
198133,27in 4K Gaming Monitor,1,389.99,06/04/24 11:36,"111 12th St, Abottabad, Pakistan 94016"
198134,AA Batteries (4-pack),1,3.84,06/11/24 19:28,"244 10th St, Bhitt, Pakistan 75001"
198135,Apple Airpods,1,150,06/11/24 14:21,"141 Saddar road St, Attock, Pakistan 10001"
198136,Lightning Charging Cable,1,14.95,06/06/24 16:56,"338 Urdu Bazar road St, Bhitt, Pakistan 75001"
198137,Wired Headphones,1,11.99,06/26/24 10:10,"677 Perfume Chowk St, Noshero Feroz, Pakistan 75001"
198138,Lightning Charging Cable,1,14.95,06/14/24 11:11,"82 Iqbal Road St, Faisalabad, Pakistan 94016"
198139,AAA Batteries (4-pack),2,2.99,06/04/24 11:10,"416 7th St, Noshero Feroz, Pakistan 73301"
198140,34in Ultrawide Monitor,1,379.99,06/25/24 11:11,"327 Bhains Colony St, Lahore, Pakistan 02215"
198141,Wired Headphones,1,11.99,06/14/24 11:32,"907 Niazi Chowk St, Lahore, Pakistan 75001"
198142,27in FHD Monitor,1,149.99,06/13/24 18:26,"386 Baba Adam road St, Faisalabad, Pakistan 02215"
198143,27in 4K Gaming Monitor,1,389.99,06/08/24 18:56,"360 Kharadar St, Faisalabad, Pakistan 10001"
198144,27in 4K Gaming Monitor,1,389.99,06/06/24 21:09,"731 Street 1 St, Attock, Pakistan 75001"
198145,Audionic Sport Headphones,1,99.99,06/19/24 08:45,"475 Kachi gali St, Lahore, Pakistan 75001"
198145,Wired Headphones,1,11.99,06/19/24 08:45,"475 Kachi gali St, Lahore, Pakistan 75001"
198146,Lightning Charging Cable,1,14.95,06/25/24 21:37,"101 Old Karachi road St, Peshawar, Pakistan 73301"
198147,27in FHD Monitor,1,149.99,06/17/24 22:53,"438 Jafri sons Road St, Dadu, Pakistan 94016"
198148,Apple Airpods,1,150,06/02/24 19:18,"900 Quad-e-Azam Road St, Lahore, Pakistan 02215"
198149,USB-C Charging Cable,1,11.95,06/16/24 09:47,"231 Saddar road St, Bhitt, Pakistan 73301"
198150,Audionic Sport Headphones,1,99.99,06/30/24 17:46,"894 Mukka Chowk St, Noshero Feroz, Pakistan 02215"
198150,USB-C Charging Cable,1,11.95,06/30/24 17:46,"894 Mukka Chowk St, Noshero Feroz, Pakistan 02215"
198150,LG Laptop Battery,1,600.0,06/30/24 17:46,"894 Mukka Chowk St, Noshero Feroz, Pakistan 02215"
198151,Wired Headphones,1,11.99,06/22/24 12:55,"391 Madni Road St, Faisalabad, Pakistan 75001"
198152,Wired Headphones,1,11.99,06/13/24 22:25,"873 10th St, Faisalabad, Pakistan 02215"
198153,Flatscreen TV,1,300,06/14/24 13:25,"682 Purani Sabzimandi road St, Lahore, Pakistan 94016"
198154,USB-C Charging Cable,1,11.95,06/13/24 01:00,"192 Saifi road St, Faisalabad, Pakistan 02215"
198155,Audionic Sport Headphones,1,99.99,06/20/24 17:07,"131 6th St, Lahore, Pakistan 10001"
198156,Audionic Sport Headphones,1,99.99,06/11/24 19:04,"817 Niazi Chowk St, Faisalabad, Pakistan 75001"
198157,USB-C Charging Cable,1,11.95,06/11/24 18:03,"873 Saifi road St, Bhitt, Pakistan 10001"
198158,27in 4K Gaming Monitor,1,389.99,06/28/24 14:43,"990 Ghalid road St, Attock, Pakistan 10001"
198159,20in Monitor,1,109.99,06/12/24 18:06,"126 Hikmat chowk St, Sibbi, Pakistan 94016"
198160,Lightning Charging Cable,1,14.95,06/11/24 16:02,"386 Niazi Chowk St, Faisalabad, Pakistan 73301"
198161,Lightning Charging Cable,1,14.95,06/08/24 22:43,"503 Street 1 St, Dadu, Pakistan 94016"
198162,AA Batteries (4-pack),1,3.84,06/08/24 20:26,"313 Kharadar St, Lahore, Pakistan 02215"
198163,Lightning Charging Cable,1,14.95,06/28/24 12:41,"8 6th St, Faisalabad, Pakistan 10001"
198164,AAA Batteries (4-pack),3,2.99,06/26/24 11:33,"971 11th St, Attock, Pakistan 10001"
198165,iPhone,1,700,06/26/24 19:45,"495 Niazi Chowk St, Lahore, Pakistan 10001"
198166,AA Batteries (4-pack),1,3.84,06/20/24 12:40,"263 Shahra e Faisal St, Bhitt, Pakistan 10001"
198167,Lightning Charging Cable,1,14.95,06/20/24 14:12,"943 Baghdadi St, Lahore, Pakistan 73301"
198168,Lightning Charging Cable,1,14.95,06/18/24 13:20,"993 Niazi Chowk St, Faisalabad, Pakistan 94016"
198169,Macbook Pro Laptop,1,1700,06/07/24 14:46,"931 Urdu Bazar road St, Attock, Pakistan 94016"
198170,AA Batteries (4-pack),3,3.84,06/22/24 07:26,"510 4th St, Abottabad, Pakistan 02215"
198171,AAA Batteries (4-pack),4,2.99,06/19/24 20:01,"70 Street 1 St, Abottabad, Pakistan 10001"
198172,Apple Airpods,1,150,06/21/24 08:45,"20 Ilmi kitab ghar road St, Abottabad, Pakistan 10001"
198173,Audionic Sport Headphones,1,99.99,06/17/24 09:22,"935 Shireen Jinnah road St, Sibbi, Pakistan 73301"
198173,USB-C Charging Cable,1,11.95,06/17/24 09:22,"935 Shireen Jinnah road St, Sibbi, Pakistan 73301"
198174,20in Monitor,1,109.99,06/03/24 18:40,"690 Faisal Road St, Sibbi, Pakistan 10001"
198175,Lightning Charging Cable,1,14.95,06/22/24 20:34,"434 10th St, Bhitt, Pakistan 02215"
198176,AA Batteries (4-pack),1,3.84,06/13/24 15:45,"572 Kharadar St, Lahore, Pakistan 73301"
198177,Apple Airpods,1,150,06/25/24 12:58,"721 Shireen Jinnah road St, Dadu, Pakistan 75001"
