Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
291973,USB-C Charging Cable,1,11.95,12/11/24 19:28,"130 Urdu Bazar road St, Attock, Pakistan 75001"
291974,AAA Batteries (4-pack),1,2.99,12/11/24 18:27,"236 Naya road St, Faisalabad, Pakistan 94016"
291975,Macbook Pro Laptop,1,1700.0,12/03/24 13:06,"306 Madni Road St, Faisalabad, Pakistan 73301"
291976,Samsung Phone,1,600.0,12/01/24 15:14,"131 Saddar road St, Faisalabad, Pakistan 75001"
291977,Lightning Charging Cable,1,14.95,12/04/24 12:48,"949 Liaqat Chowk St, Lahore, Pakistan 10001"
291978,AAA Batteries (4-pack),1,2.99,12/11/24 19:57,"893 Jafri sons Road St, Noshero Feroz, Pakistan 73301"
291979,Lightning Charging Cable,1,14.95,12/06/24 20:48,"798 Perfume Chowk St, Faisalabad, Pakistan 10001"
291980,34in Ultrawide Monitor,1,379.99,12/12/24 16:15,"846 Baghdadi St, Noshero Feroz, Pakistan 10001"
291981,Audionic Sport Headphones,1,99.99,12/10/24 23:07,"541 Quad-e-Azam Road St, Noshero Feroz, Pakistan 73301"
291982,Apple Airpods,1,150.0,12/03/24 16:28,"182 4th St, Noshero Feroz, Pakistan 10001"
291983,Audionic Sport Headphones,1,99.99,12/25/24 20:17,"501 Shahra e Faisal St, Faisalabad, Pakistan 10001"
291984,AA Batteries (4-pack),1,3.84,12/19/24 14:17,"731 Iqbal Road St, Bhitt, Pakistan 73301"
291985,Lightning Charging Cable,1,14.95,12/27/24 11:46,"934 New Karachi St, Peshawar, Pakistan 02215"
291986,20in Monitor,1,109.99,12/03/24 10:48,"823 2nd St, Abottabad, Pakistan 10001"
291987,AAA Batteries (4-pack),1,2.99,12/10/24 17:15,"562 6th St, Sibbi, Pakistan 10001"
291988,Lightning Charging Cable,1,14.95,12/22/24 23:50,"323 Niazi Chowk St, Bhitt, Pakistan 73301"
291989,Apple Airpods,1,150.0,12/17/24 11:15,"761 8th St, Sibbi, Pakistan 10001"
291990,AA Batteries (4-pack),2,3.84,12/31/24 22:01,"424 Light house St, Lahore, Pakistan 73301"
291991,AAA Batteries (4-pack),2,2.99,12/27/24 20:50,"231 Niazi Chowk St, Dadu, Pakistan 94016"
291992,AA Batteries (4-pack),1,3.84,12/05/24 02:29,"678 Liaqat Chowk St, Faisalabad, Pakistan 73301"
291993,Lightning Charging Cable,1,14.95,12/06/24 21:05,"699 Light house St, Faisalabad, Pakistan 10001"
291994,27in 4K Gaming Monitor,1,389.99,12/29/24 07:55,"650 12th St, Bhitt, Pakistan 02215"
291995,Lightning Charging Cable,1,14.95,12/15/24 14:11,"671 Kachi gali St, Lahore, Pakistan 73301"
291996,Macbook Pro Laptop,1,1700.0,12/30/24 07:42,"678 Bhains Colony St, Dadu, Pakistan 02215"
291997,AA Batteries (4-pack),1,3.84,12/06/24 08:10,"456 10th St, Faisalabad, Pakistan 02215"
291998,AAA Batteries (4-pack),1,2.99,12/01/24 21:41,"91 Perfume Chowk St, Lahore, Pakistan 10001"
291998,Macbook Pro Laptop,1,1700.0,12/01/24 21:41,"91 Perfume Chowk St, Lahore, Pakistan 10001"
291999,USB-C Charging Cable,2,11.95,12/17/24 17:22,"703 Rizvi thana road St, Faisalabad, Pakistan 94016"
292000,Samsung Phone,1,600.0,12/26/24 23:43,"840 10th St, Noshero Feroz, Pakistan 94016"
292001,Samsung Phone,1,600.0,12/07/24 11:36,"775 5th St, Faisalabad, Pakistan 10001"
292002,Lightning Charging Cable,1,14.95,12/06/24 22:55,"812 New Karachi St, Dadu, Pakistan 94016"
292003,USB-C Charging Cable,1,11.95,12/16/24 10:17,"310 Agra Taj St, Lahore, Pakistan 02215"
292004,AAA Batteries (4-pack),1,2.99,12/04/24 13:36,"51 1st St, Faisalabad, Pakistan 73301"
292005,Samsung Phone,1,600.0,12/19/24 22:09,"952 Liaqat Chowk St, Attock, Pakistan 94016"
292006,USB-C Charging Cable,1,11.95,12/04/24 07:36,"533 Shujaat Road St, Lahore, Pakistan 75001"
292007,AA Batteries (4-pack),2,3.84,12/23/24 22:37,"312 11th St, Bhitt, Pakistan 75001"
292008,AAA Batteries (4-pack),1,2.99,12/26/24 08:29,"444 Niazi Chowk St, Bhitt, Pakistan 75001"
292009,USB-C Charging Cable,2,11.95,12/31/24 10:48,"812 Jafri sons Road St, Dadu, Pakistan 75001"
,,,,,
292010,LG Laptop Battery,1,600.0,12/06/24 00:19,"417 Agra Taj St, Faisalabad, Pakistan 02215"
292011,AAA Batteries (4-pack),3,2.99,12/13/24 14:45,"396 Ghalid road St, Lahore, Pakistan 02215"
292012,USB-C Charging Cable,1,11.95,12/07/24 15:00,"445 Seaview road St, Faisalabad, Pakistan 94016"
292013,Apple Airpods,1,150,12/10/24 18:35,"925 Ilmi kitab ghar road St, Sibbi, Pakistan 10001"
292014,Lightning Charging Cable,1,14.95,12/29/24 21:29,"456 Ghalid road St, Dadu, Pakistan 94016"
292015,Apple Airpods,1,150,12/31/24 12:36,"845 Perfume Chowk St, Faisalabad, Pakistan 02215"
292016,Wired Headphones,1,11.99,12/11/24 09:53,"525 Bhains Colony St, Faisalabad, Pakistan 75001"
292017,Wired Headphones,1,11.99,12/28/24 18:09,"375 6th St, Noshero Feroz, Pakistan 75001"
292018,20in Monitor,1,109.99,12/25/24 15:03,"98 Quad-e-Azam Road St, Noshero Feroz, Pakistan 73301"
292019,Lightning Charging Cable,2,14.95,12/31/24 13:51,"987 Purani Sabzimandi road St, Sibbi, Pakistan 94016"
292020,Lightning Charging Cable,1,14.95,12/10/24 16:11,"726 Old Karachi road St, Attock, Pakistan 02215"
292021,AA Batteries (4-pack),1,3.84,12/03/24 15:34,"30 Purani Sabzimandi road St, Bhitt, Pakistan 73301"
292022,AAA Batteries (4-pack),2,2.99,12/09/24 18:28,"130 12th St, Faisalabad, Pakistan 02215"
292023,Flatscreen TV,1,300,12/26/24 19:06,"729 Urdu Bazar road St, Sibbi, Pakistan 94016"
292024,Audionic Sport Headphones,1,99.99,12/17/24 10:51,"880 Tipu Sultan road St, Peshawar, Pakistan 94016"
292025,34in Ultrawide Monitor,1,379.99,12/05/24 15:41,"827 Iqbal Road St, Faisalabad, Pakistan 73301"
292026,Wired Headphones,1,11.99,12/06/24 01:17,"840 1st St, Lahore, Pakistan 73301"
292027,Wired Headphones,1,11.99,12/25/24 01:57,"411 Naya road St, Noshero Feroz, Pakistan 94016"
292028,AAA Batteries (4-pack),1,2.99,12/12/24 23:39,"688 Kachi gali St, Faisalabad, Pakistan 94016"
292029,AA Batteries (4-pack),3,3.84,12/10/24 16:07,"316 Perfume Chowk St, Peshawar, Pakistan 94016"
292030,AAA Batteries (4-pack),1,2.99,12/25/24 14:06,"706 Mithadar St, Faisalabad, Pakistan 94016"
292031,Audionic Sport Headphones,1,99.99,12/01/24 10:32,"408 Mithadar St, Attock, Pakistan 02215"
292032,27in FHD Monitor,1,149.99,12/07/24 16:06,"855 5th St, Noshero Feroz, Pakistan 75001"
292033,USB-C Charging Cable,1,11.95,12/11/24 10:57,"685 Mithadar St, Faisalabad, Pakistan 94016"
292034,AA Batteries (4-pack),1,3.84,12/12/24 09:20,"537 Kharadar St, Lahore, Pakistan 75001"
292035,Lightning Charging Cable,1,14.95,12/01/24 22:29,"597 Naya road St, Bhitt, Pakistan 02215"
292036,Audionic Sport Headphones,1,99.99,12/05/24 16:09,"66 Rizvi thana road St, Lahore, Pakistan 02215"
292037,USB-C Charging Cable,1,11.95,12/11/24 18:33,"647 Purani Sabzimandi road St, Faisalabad, Pakistan 02215"
292038,Wired Headphones,1,11.99,12/24/24 12:12,"110 5th St, Faisalabad, Pakistan 10001"
292039,Apple Airpods,1,150,12/18/24 00:54,"299 Baghdadi St, Pakpattan, Pakistan 73301"
292040,Audionic Sport Headphones,1,99.99,12/12/24 08:53,"904 4th St, Faisalabad, Pakistan 94016"
292041,AA Batteries (4-pack),1,3.84,12/14/24 10:06,"366 Light house St, Noshero Feroz, Pakistan 73301"
292042,Apple Airpods,1,150,12/27/24 11:02,"748 Jafri sons Road St, Lahore, Pakistan 94016"
292043,34in Ultrawide Monitor,1,379.99,12/08/24 21:44,"631 7th St, Attock, Pakistan 10001"
292044,Samsung Phone,1,600,12/27/24 10:35,"311 Ghalid road St, Faisalabad, Pakistan 10001"
292045,ThinkPad Laptop,1,999.99,12/05/24 22:32,"86 Old Karachi road St, Abottabad, Pakistan 02215"
292046,AA Batteries (4-pack),1,3.84,12/06/24 23:46,"365 Jafri sons Road St, Sibbi, Pakistan 02215"
292047,iPhone,1,700,12/02/24 16:23,"428 Pakistan Chowk St, Lahore, Pakistan 02215"
292048,AAA Batteries (4-pack),2,2.99,12/10/24 21:15,"50 Shahra e Faisal St, Lahore, Pakistan 73301"
292049,20in Monitor,2,109.99,12/24/24 18:46,"995 Quad-e-Azam Road St, Faisalabad, Pakistan 94016"
292050,Samsung Phone,1,600,12/03/24 12:37,"133 Shujaat Road St, Lahore, Pakistan 73301"
292051,Lightning Charging Cable,1,14.95,12/14/24 19:47,"818 7th St, Faisalabad, Pakistan 02215"
292052,AA Batteries (4-pack),1,3.84,12/10/24 14:18,"614 Street 1 St, Noshero Feroz, Pakistan 10001"
292053,Lightning Charging Cable,1,14.95,12/06/24 07:06,"253 Baghdadi St, Noshero Feroz, Pakistan 73301"
292054,AAA Batteries (4-pack),1,2.99,12/14/24 12:48,"65 Old Karachi road St, Noshero Feroz, Pakistan 10001"
292055,Lightning Charging Cable,1,14.95,12/27/24 19:54,"717 Bhains Colony St, Noshero Feroz, Pakistan 73301"
292056,USB-C Charging Cable,1,11.95,12/03/24 17:34,"886 8th St, Peshawar, Pakistan 73301"
292057,iPhone,1,700,12/29/24 07:54,"887 Saddar road St, Lahore, Pakistan 94016"
292057,Lightning Charging Cable,3,14.95,12/29/24 07:54,"887 Saddar road St, Lahore, Pakistan 94016"
292058,Lightning Charging Cable,1,14.95,12/21/24 10:48,"275 Madni Road St, Sibbi, Pakistan 94016"
292059,Macbook Pro Laptop,1,1700,12/05/24 10:17,"93 1st St, Faisalabad, Pakistan 75001"
292060,Apple Airpods,1,150,12/25/24 19:22,"668 Faisal Road St, Dadu, Pakistan 73301"
292061,AAA Batteries (4-pack),2,2.99,12/04/24 09:44,"382 8th St, Sibbi, Pakistan 02215"
292062,Audionic Sport Headphones,1,99.99,12/26/24 15:30,"665 Bottle Gali St, Abottabad, Pakistan 10001"
292062,LG Laptop Battery,1,600.0,12/26/24 15:30,"665 Bottle Gali St, Abottabad, Pakistan 10001"
292062,Wired Headphones,1,11.99,12/26/24 15:30,"665 Bottle Gali St, Abottabad, Pakistan 10001"
292063,Flatscreen TV,1,300,12/19/24 15:50,"939 10th St, Sibbi, Pakistan 10001"
292064,Audionic Sport Headphones,1,99.99,12/17/24 02:28,"391 Tipu Sultan road St, Bhitt, Pakistan 75001"
292065,Macbook Pro Laptop,1,1700,12/10/24 16:15,"367 12th St, Faisalabad, Pakistan 73301"
292066,Apple Airpods,1,150,12/29/24 21:19,"933 1st St, Lahore, Pakistan 94016"
292067,Wired Headphones,1,11.99,12/31/24 20:47,"90 Light house St, Lahore, Pakistan 10001"
292068,AA Batteries (4-pack),1,3.84,12/27/24 10:25,"993 Agra Taj St, Lahore, Pakistan 10001"
292069,AAA Batteries (4-pack),2,2.99,12/12/24 11:29,"109 2nd St, Bhitt, Pakistan 75001"
292070,Flatscreen TV,1,300,12/25/24 15:17,"383 12th St, Faisalabad, Pakistan 73301"
292071,AAA Batteries (4-pack),1,2.99,12/05/24 23:48,"769 Shujaat Road St, Peshawar, Pakistan 73301"
292072,AA Batteries (4-pack),1,3.84,12/17/24 18:09,"191 Naya road St, Faisalabad, Pakistan 75001"
292073,27in 4K Gaming Monitor,1,389.99,12/02/24 17:59,"346 Baghdadi St, Bhitt, Pakistan 73301"
292074,USB-C Charging Cable,1,11.95,12/05/24 11:04,"849 Street 1 St, Attock, Pakistan 10001"
292075,USB-C Charging Cable,1,11.95,12/08/24 16:33,"493 Old Karachi road St, Faisalabad, Pakistan 02215"
292076,Lightning Charging Cable,1,14.95,12/19/24 14:48,"271 Baba Adam road St, Bhitt, Pakistan 02215"
292077,AA Batteries (4-pack),1,3.84,12/29/24 15:25,"557 Seaview road St, Sibbi, Pakistan 10001"
292078,Samsung Phone,1,600,12/12/24 13:05,"495 Faisal Road St, Faisalabad, Pakistan 73301"
292079,ThinkPad Laptop,1,999.99,12/29/24 17:06,"489 11th St, Peshawar, Pakistan 02215"
292080,Apple Airpods,1,150,12/16/24 16:49,"347 Agra Taj St, Lahore, Pakistan 02215"
292081,Wired Headphones,1,11.99,12/09/24 23:14,"443 Mukka Chowk St, Noshero Feroz, Pakistan 10001"
292082,Samsung Phone,1,600,12/27/24 13:06,"161 7th St, Attock, Pakistan 94016"
292083,USB-C Charging Cable,1,11.95,12/07/24 10:47,"448 Pakistan Chowk St, Attock, Pakistan 02215"
292084,Audionic Sport Headphones,1,99.99,12/08/24 22:01,"278 Shujaat Road St, Faisalabad, Pakistan 10001"
292085,iPhone,1,700,12/01/24 16:05,"28 Kachi gali St, Noshero Feroz, Pakistan 73301"
292086,Lightning Charging Cable,1,14.95,12/05/24 13:41,"260 Liaqat Chowk St, Faisalabad, Pakistan 94016"
292087,Wired Headphones,1,11.99,12/10/24 11:29,"436 Shireen Jinnah road St, Bhitt, Pakistan 75001"
292088,Samsung Phone,1,600,12/22/24 13:02,"18 Rizvi thana road St, Noshero Feroz, Pakistan 94016"
292089,USB-C Charging Cable,1,11.95,12/11/24 22:49,"950 Shireen Jinnah road St, Dadu, Pakistan 94016"
292090,Lightning Charging Cable,1,14.95,12/02/24 01:30,"721 Iqbal Road St, Faisalabad, Pakistan 02215"
292091,Qmobile Phone,1,400,12/08/24 21:55,"3 Perfume Chowk St, Noshero Feroz, Pakistan 10001"
292092,AAA Batteries (4-pack),1,2.99,12/23/24 20:19,"246 11th St, Faisalabad, Pakistan 02215"
292093,AA Batteries (4-pack),1,3.84,12/24/24 09:54,"763 Ghalid road St, Lahore, Pakistan 10001"
292094,Lightning Charging Cable,1,14.95,12/19/24 09:16,"384 Faisal Road St, Lahore, Pakistan 10001"
292095,Macbook Pro Laptop,1,1700,12/02/24 11:49,"526 Saddar road St, Faisalabad, Pakistan 75001"
292096,Samsung Phone,1,600,12/02/24 09:06,"67 Street 1 St, Lahore, Pakistan 94016"
292097,AAA Batteries (4-pack),1,2.99,12/04/24 10:53,"865 Madni Road St, Sibbi, Pakistan 02215"
292098,27in 4K Gaming Monitor,1,389.99,12/12/24 14:10,"617 1st St, Lahore, Pakistan 73301"
292099,Lightning Charging Cable,1,14.95,12/11/24 09:20,"424 12th St, Abottabad, Pakistan 73301"
292100,Lightning Charging Cable,1,14.95,12/23/24 13:26,"53 11th St, Bhitt, Pakistan 73301"
292101,USB-C Charging Cable,1,11.95,12/25/24 10:19,"153 1st St, Peshawar, Pakistan 94016"
292102,Audionic Sport Headphones,1,99.99,12/20/24 10:51,"81 Urdu Bazar road St, Sibbi, Pakistan 02215"
292103,USB-C Charging Cable,1,11.95,12/22/24 18:52,"851 Kachi gali St, Noshero Feroz, Pakistan 10001"
292104,27in 4K Gaming Monitor,1,389.99,12/03/24 16:07,"191 Agra Taj St, Bhitt, Pakistan 75001"
292105,Wired Headphones,2,11.99,12/15/24 10:32,"595 2nd St, Lahore, Pakistan 02215"
292106,Audionic Sport Headphones,1,99.99,12/12/24 12:25,"39 Kachi gali St, Attock, Pakistan 02215"
292107,iPhone,1,700,12/12/24 12:05,"811 New Karachi St, Lahore, Pakistan 94016"
292108,Apple Airpods,1,150,12/14/24 07:58,"534 Pakistan Chowk St, Attock, Pakistan 02215"
292109,AA Batteries (4-pack),2,3.84,12/06/24 08:45,"183 Niazi Chowk St, Faisalabad, Pakistan 73301"
292110,Wired Headphones,1,11.99,12/09/24 12:40,"892 Iqbal Road St, Bhitt, Pakistan 94016"
292111,Apple Airpods,1,150,12/03/24 12:03,"300 Bhains Colony St, Noshero Feroz, Pakistan 94016"
292112,Wired Headphones,1,11.99,12/03/24 21:01,"651 Madni Road St, Sibbi, Pakistan 73301"
292113,USB-C Charging Cable,1,11.95,12/27/24 15:56,"394 Niazi Chowk St, Faisalabad, Pakistan 10001"
292114,AA Batteries (4-pack),1,3.84,12/24/24 13:51,"927 New Karachi St, Noshero Feroz, Pakistan 75001"
292115,AAA Batteries (4-pack),1,2.99,12/11/24 09:10,"173 Niazi Chowk St, Faisalabad, Pakistan 10001"
292116,Wired Headphones,1,11.99,12/07/24 20:13,"184 Light house St, Lahore, Pakistan 73301"
292117,AA Batteries (4-pack),2,3.84,12/17/24 21:09,"141 1st St, Lahore, Pakistan 10001"
292118,27in FHD Monitor,1,149.99,12/06/24 21:52,"170 Perfume Chowk St, Faisalabad, Pakistan 02215"
292119,Audionic Sport Headphones,1,99.99,12/21/24 22:23,"155 Asad Road St, Lahore, Pakistan 02215"
292120,Audionic Sport Headphones,1,99.99,12/07/24 07:45,"112 6th St, Noshero Feroz, Pakistan 02215"
292121,Apple Airpods,1,150,12/28/24 14:27,"939 Ghalid road St, Dadu, Pakistan 73301"
292122,USB-C Charging Cable,1,11.95,12/29/24 18:20,"147 Urdu Bazar road St, Sibbi, Pakistan 94016"
292123,Lightning Charging Cable,1,14.95,12/07/24 23:50,"651 Street 1 St, Noshero Feroz, Pakistan 73301"
292124,iPhone,1,700,12/23/24 12:12,"914 8th St, Faisalabad, Pakistan 73301"
292125,Wired Headphones,1,11.99,12/22/24 11:05,"470 5th St, Faisalabad, Pakistan 02215"
292126,AAA Batteries (4-pack),1,2.99,12/19/24 20:58,"39 6th St, Noshero Feroz, Pakistan 02215"
292127,Audionic Sport Headphones,1,99.99,12/31/24 18:01,"109 Purani Sabzimandi road St, Bhitt, Pakistan 02215"
292128,Lightning Charging Cable,1,14.95,12/25/24 20:10,"360 Saddar road St, Peshawar, Pakistan 94016"
292129,Lightning Charging Cable,1,14.95,12/04/24 17:25,"203 Street 1 St, Bhitt, Pakistan 02215"
292130,USB-C Charging Cable,1,11.95,12/08/24 20:35,"984 Pakistan Chowk St, Sibbi, Pakistan 10001"
292131,Flatscreen TV,1,300,12/10/24 10:41,"822 Shireen Jinnah road St, Faisalabad, Pakistan 75001"
292132,USB-C Charging Cable,1,11.95,12/19/24 19:38,"780 1st St, Faisalabad, Pakistan 10001"
292133,27in FHD Monitor,1,149.99,12/05/24 12:21,"212 Light house St, Noshero Feroz, Pakistan 75001"
292134,AAA Batteries (4-pack),1,2.99,12/31/24 16:47,"173 Agra Taj St, Bhitt, Pakistan 10001"
292135,Macbook Pro Laptop,1,1700,12/15/24 20:32,"113 Shireen Jinnah road St, Sibbi, Pakistan 02215"
292136,27in 4K Gaming Monitor,1,389.99,12/23/24 19:25,"576 5th St, Attock, Pakistan 02215"
292137,Qmobile Phone,1,400,12/24/24 18:54,"681 11th St, Noshero Feroz, Pakistan 73301"
292138,Wired Headphones,1,11.99,12/02/24 16:04,"88 Madni Road St, Faisalabad, Pakistan 10001"
292139,Macbook Pro Laptop,1,1700,12/24/24 12:03,"700 Light house St, Attock, Pakistan 75001"
292140,Audionic Sport Headphones,1,99.99,12/13/24 16:00,"730 Ilmi kitab ghar road St, Faisalabad, Pakistan 75001"
292140,USB-C Charging Cable,1,11.95,12/13/24 16:00,"730 Ilmi kitab ghar road St, Faisalabad, Pakistan 75001"
292141,27in 4K Gaming Monitor,1,389.99,12/19/24 18:28,"151 Mithadar St, Attock, Pakistan 02215"
292142,ThinkPad Laptop,1,999.99,01/01/25 00:00,"474 Street 1 St, Bhitt, Pakistan 73301"
292143,20in Monitor,1,109.99,12/10/24 18:48,"115 Purani Sabzimandi road St, Bhitt, Pakistan 73301"
292144,AA Batteries (4-pack),1,3.84,12/19/24 22:59,"869 Asad Road St, Faisalabad, Pakistan 02215"
292145,USB-C Charging Cable,2,11.95,12/25/24 17:42,"558 Jafri sons Road St, Faisalabad, Pakistan 10001"
292146,34in Ultrawide Monitor,1,379.99,12/12/24 16:00,"224 Tipu Sultan road St, Lahore, Pakistan 02215"
292147,20in Monitor,1,109.99,12/07/24 05:16,"16 Baba Adam road St, Attock, Pakistan 94016"
292148,Flatscreen TV,1,300,12/12/24 17:07,"751 5th St, Noshero Feroz, Pakistan 02215"
292149,Audionic Sport Headphones,1,99.99,12/26/24 19:23,"860 Liaqat Chowk St, Lahore, Pakistan 94016"
292150,Flatscreen TV,1,300,12/08/24 18:32,"226 Iqbal Road St, Peshawar, Pakistan 94016"
292151,27in 4K Gaming Monitor,1,389.99,12/26/24 17:34,"475 Sindh house road St, Lahore, Pakistan 10001"
292152,Lightning Charging Cable,1,14.95,12/12/24 21:50,"149 Urdu Bazar road St, Faisalabad, Pakistan 02215"
292153,AAA Batteries (4-pack),2,2.99,12/29/24 02:38,"877 12th St, Faisalabad, Pakistan 02215"
292154,Flatscreen TV,1,300,12/13/24 09:44,"831 Baghdadi St, Sibbi, Pakistan 73301"
292154,Apple Airpods,1,150,12/13/24 09:44,"831 Baghdadi St, Sibbi, Pakistan 73301"
292155,iPhone,1,700,12/05/24 14:12,"49 2nd St, Sibbi, Pakistan 75001"
292156,Lightning Charging Cable,1,14.95,12/11/24 13:05,"375 8th St, Attock, Pakistan 10001"
292157,Flatscreen TV,1,300,12/29/24 10:47,"498 Saddar road St, Noshero Feroz, Pakistan 94016"
292158,20in Monitor,1,109.99,12/15/24 21:54,"417 Light house St, Sibbi, Pakistan 02215"
292159,iPhone,1,700,12/14/24 13:13,"435 Niazi Chowk St, Attock, Pakistan 10001"
292160,AA Batteries (4-pack),1,3.84,12/08/24 14:08,"906 Ilmi kitab ghar road St, Noshero Feroz, Pakistan 94016"
292161,iPhone,1,700,12/01/24 20:20,"776 Saddar road St, Noshero Feroz, Pakistan 02215"
292162,Audionic Sport Headphones,1,99.99,12/25/24 14:20,"253 Street 1 St, Faisalabad, Pakistan 94016"
292162,USB-C Charging Cable,1,11.95,12/25/24 14:20,"253 Street 1 St, Faisalabad, Pakistan 94016"
292163,27in 4K Gaming Monitor,1,389.99,12/15/24 16:45,"400 Agra Taj St, Dadu, Pakistan 02215"
292164,Audionic Sport Headphones,1,99.99,12/13/24 17:21,"437 Mithadar St, Lahore, Pakistan 02215"
292164,USB-C Charging Cable,1,11.95,12/13/24 17:21,"437 Mithadar St, Lahore, Pakistan 02215"
292165,AA Batteries (4-pack),1,3.84,12/28/24 09:41,"436 Shujaat Road St, Bhitt, Pakistan 02215"
292166,Apple Airpods,1,150,12/02/24 10:23,"839 Tipu Sultan road St, Bhitt, Pakistan 10001"
292167,34in Ultrawide Monitor,1,379.99,12/25/24 23:17,"452 Purani Sabzimandi road St, Faisalabad, Pakistan 73301"
292168,Apple Airpods,1,150,12/26/24 18:53,"725 New Karachi St, Faisalabad, Pakistan 94016"
292169,AA Batteries (4-pack),1,3.84,12/15/24 19:33,"49 5th St, Noshero Feroz, Pakistan 02215"
292170,AAA Batteries (4-pack),2,2.99,12/09/24 16:38,"686 Street 1 St, Faisalabad, Pakistan 02215"
292171,USB-C Charging Cable,1,11.95,12/14/24 20:47,"939 Rizvi thana road St, Bhitt, Pakistan 73301"
292172,Apple Airpods,1,150,12/31/24 20:44,"529 2nd St, Peshawar, Pakistan 10001"
292173,USB-C Charging Cable,1,11.95,12/12/24 22:57,"896 Madni Road St, Lahore, Pakistan 75001"
292174,AA Batteries (4-pack),2,3.84,12/24/24 16:46,"143 Naya road St, Noshero Feroz, Pakistan 02215"
292175,AA Batteries (4-pack),1,3.84,12/29/24 21:45,"175 Kachi gali St, Lahore, Pakistan 73301"
292176,AA Batteries (4-pack),1,3.84,12/09/24 01:03,"46 10th St, Pakpattan, Pakistan 73301"
292177,Flatscreen TV,1,300,12/10/24 01:50,"923 Light house St, Sibbi, Pakistan 73301"
292178,Audionic Sport Headphones,1,99.99,12/11/24 15:15,"272 5th St, Bhitt, Pakistan 75001"
