Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
170598,Lightning Charging Cable,1,14.95,04/20/24 19:36,"184 Perfume Chowk St, Dadu, Pakistan 75001"
170599,AAA Batteries (4-pack),1,2.99,04/21/24 04:35,"192 Quad-e-Azam Road St, Sibbi, Pakistan 94016"
170600,Wired Headphones,2,11.99,04/11/24 09:05,"588 Old Karachi road St, Pakpattan, Pakistan 94016"
170601,iPhone,1,700.0,04/03/24 12:23,"149 Jafri sons Road St, Faisalabad, Pakistan 10001"
170601,Wired Headphones,1,11.99,04/03/24 12:23,"149 Jafri sons Road St, Faisalabad, Pakistan 10001"
170602,AAA Batteries (4-pack),1,2.99,04/10/24 18:08,"385 Ghalid road St, Lahore, Pakistan 73301"
170603,34in Ultrawide Monitor,1,379.99,04/04/24 20:44,"940 Naya road St, Noshero Feroz, Pakistan 02215"
170604,Samsung Phone,1,600.0,04/10/24 14:21,"26 Asad Road St, Noshero Feroz, Pakistan 02215"
170604,LG Screen for phones,1,600.0,04/10/24 14:21,"26 Asad Road St, Noshero Feroz, Pakistan 02215"
170605,iPhone,1,700.0,04/13/24 11:20,"973 Purani Sabzimandi road St, Noshero Feroz, Pakistan 94016"
170606,Apple Airpods,1,150.0,04/28/24 19:13,"540 Kharadar St, Attock, Pakistan 75001"
170607,Apple Airpods,1,150.0,04/21/24 20:14,"986 Liaqat Chowk St, Attock, Pakistan 75001"
170608,AA Batteries (4-pack),1,3.84,05/01/24 00:10,"495 5th St, Peshawar, Pakistan 94016"
170609,USB-C Charging Cable,1,11.95,04/05/24 20:28,"276 7th St, Lahore, Pakistan 73301"
170610,Lightning Charging Cable,2,14.95,04/06/24 19:38,"281 10th St, Bhitt, Pakistan 73301"
170611,Lightning Charging Cable,1,14.95,04/13/24 23:04,"301 5th St, Bhitt, Pakistan 75001"
170612,USB-C Charging Cable,1,11.95,04/30/24 19:14,"58 Naya road St, Attock, Pakistan 94016"
170613,Lightning Charging Cable,1,14.95,04/03/24 13:15,"792 1st St, Peshawar, Pakistan 10001"
170614,USB-C Charging Cable,1,11.95,04/01/24 12:01,"30 Tipu Sultan road St, Faisalabad, Pakistan 94016"
170615,AAA Batteries (4-pack),1,2.99,04/11/24 08:27,"588 Shujaat Road St, Lahore, Pakistan 02215"
170616,ThinkPad Laptop,1,999.99,04/22/24 10:20,"829 Light house St, Lahore, Pakistan 02215"
170617,Macbook Pro Laptop,1,1700.0,04/29/24 15:26,"761 Seaview road St, Lahore, Pakistan 73301"
170618,Lightning Charging Cable,1,14.95,04/02/24 11:49,"611 Jafri sons Road St, Dadu, Pakistan 02215"
170619,Audionic Sport Headphones,1,99.99,04/07/24 15:50,"118 7th St, Faisalabad, Pakistan 10001"
170619,USB-C Charging Cable,1,11.95,04/07/24 15:50,"118 7th St, Faisalabad, Pakistan 10001"
170620,Audionic Sport Headphones,2,99.99,04/02/24 09:44,"818 Agra Taj St, Pakpattan, Pakistan 94016"
170621,27in FHD Monitor,1,149.99,04/06/24 11:35,"981 Mithadar St, Peshawar, Pakistan 73301"
170622,Audionic Sport Headphones,1,99.99,04/21/24 14:49,"384 Light house St, Noshero Feroz, Pakistan 94016"
170622,Wired Headphones,1,11.99,04/21/24 14:49,"384 Light house St, Noshero Feroz, Pakistan 94016"
170623,Lightning Charging Cable,1,14.95,04/26/24 08:17,"407 Ilmi kitab ghar road St, Noshero Feroz, Pakistan 73301"
170624,Lightning Charging Cable,1,14.95,04/30/24 20:01,"113 Agra Taj St, Lahore, Pakistan 75001"
170625,AA Batteries (4-pack),1,3.84,04/11/24 20:15,"92 Saifi road St, Sibbi, Pakistan 02215"
170626,Wired Headphones,1,11.99,04/17/24 16:01,"67 Faisal Road St, Noshero Feroz, Pakistan 73301"
170627,AA Batteries (4-pack),2,3.84,04/08/24 15:50,"649 Asad Road St, Attock, Pakistan 02215"
170628,Flatscreen TV,1,300.0,04/02/24 21:37,"832 Street 1 St, Faisalabad, Pakistan 75001"
170629,AA Batteries (4-pack),1,3.84,04/27/24 19:15,"279 Hikmat chowk St, Bhitt, Pakistan 73301"
170630,AA Batteries (4-pack),1,3.84,04/09/24 10:21,"34 Saddar road St, Bhitt, Pakistan 73301"
170631,34in Ultrawide Monitor,1,379.99,04/02/24 15:00,"612 Asad Road St, Noshero Feroz, Pakistan 94016"
170632,AAA Batteries (4-pack),1,2.99,04/10/24 21:57,"186 Madni Road St, Noshero Feroz, Pakistan 10001"
170633,USB-C Charging Cable,1,11.95,04/13/24 18:48,"688 Sindh house road St, Attock, Pakistan 73301"
170634,AA Batteries (4-pack),1,3.84,04/29/24 11:18,"206 Street 1 St, Peshawar, Pakistan 94016"
170635,Lightning Charging Cable,3,14.95,04/01/24 20:40,"811 Bottle Gali St, Sibbi, Pakistan 73301"
170636,AA Batteries (4-pack),1,3.84,04/11/24 09:26,"855 Street 1 St, Pakpattan, Pakistan 94016"
170637,Lightning Charging Cable,1,14.95,04/14/24 20:26,"310 Asad Road St, Dadu, Pakistan 75001"
170638,Apple Airpods,1,150.0,04/29/24 17:18,"641 Mukka Chowk St, Faisalabad, Pakistan 02215"
170639,iPhone,1,700.0,04/23/24 23:48,"392 12th St, Peshawar, Pakistan 73301"
170640,USB-C Charging Cable,1,11.95,04/03/24 11:14,"436 Jafri sons Road St, Lahore, Pakistan 75001"
170641,AAA Batteries (4-pack),1,2.99,04/08/24 10:15,"858 Jafri sons Road St, Sibbi, Pakistan 94016"
170642,Samsung Phone,1,600.0,04/30/24 09:59,"132 Niazi Chowk St, Lahore, Pakistan 94016"
170643,AA Batteries (4-pack),3,3.84,04/03/24 05:54,"583 1st St, Faisalabad, Pakistan 75001"
170644,Apple Airpods,1,150.0,04/28/24 07:01,"984 Shujaat Road St, Faisalabad, Pakistan 73301"
170645,Lightning Charging Cable,1,14.95,04/10/24 14:34,"922 Urdu Bazar road St, Noshero Feroz, Pakistan 94016"
170646,AAA Batteries (4-pack),1,2.99,04/10/24 07:23,"973 6th St, Bhitt, Pakistan 10001"
170647,AA Batteries (4-pack),3,3.84,04/28/24 12:04,"859 Bhains Colony St, Faisalabad, Pakistan 94016"
170648,Lightning Charging Cable,1,14.95,04/22/24 10:12,"912 Kharadar St, Sibbi, Pakistan 10001"
170649,AAA Batteries (4-pack),1,2.99,04/14/24 19:30,"915 Rizvi thana road St, Attock, Pakistan 10001"
170650,Audionic Sport Headphones,1,99.99,04/16/24 12:50,"487 Pakistan Chowk St, Dadu, Pakistan 10001"
170651,USB-C Charging Cable,1,11.95,04/22/24 06:29,"308 Shahra e Faisal St, Faisalabad, Pakistan 94016"
170652,27in FHD Monitor,1,149.99,04/12/24 11:56,"861 5th St, Lahore, Pakistan 94016"
170653,AAA Batteries (4-pack),1,2.99,04/08/24 15:26,"805 7th St, Faisalabad, Pakistan 02215"
170653,AAA Batteries (4-pack),2,2.99,04/08/24 15:26,"805 7th St, Faisalabad, Pakistan 02215"
170654,AA Batteries (4-pack),1,3.84,04/01/24 21:47,"897 Bhains Colony St, Faisalabad, Pakistan 02215"
170655,34in Ultrawide Monitor,1,379.99,04/07/24 13:50,"703 Tipu Sultan road St, Bhitt, Pakistan 94016"
170656,Lightning Charging Cable,1,14.95,04/29/24 14:27,"705 Light house St, Attock, Pakistan 10001"
170657,Flatscreen TV,1,300.0,04/09/24 19:13,"413 10th St, Sibbi, Pakistan 10001"
170658,AAA Batteries (4-pack),1,2.99,04/30/24 09:15,"163 10th St, Faisalabad, Pakistan 75001"
170659,Samsung Phone,1,600.0,04/30/24 16:12,"529 10th St, Sibbi, Pakistan 94016"
170660,Audionic Sport Headphones,1,99.99,04/21/24 20:03,"96 Baba Adam road St, Bhitt, Pakistan 73301"
170660,USB-C Charging Cable,1,11.95,04/21/24 20:03,"96 Baba Adam road St, Bhitt, Pakistan 73301"
170660,LG Laptop Battery,1,600.0,04/21/24 20:03,"96 Baba Adam road St, Bhitt, Pakistan 73301"
170661,Lightning Charging Cable,1,14.95,04/29/24 11:22,"826 Niazi Chowk St, Dadu, Pakistan 02215"
170662,AAA Batteries (4-pack),2,2.99,04/06/24 22:49,"648 6th St, Noshero Feroz, Pakistan 02215"
170663,27in 4K Gaming Monitor,1,389.99,04/28/24 11:22,"284 Shahra e Faisal St, Noshero Feroz, Pakistan 75001"
170664,Lightning Charging Cable,1,14.95,04/16/24 16:26,"907 Kharadar St, Attock, Pakistan 10001"
170665,Apple Airpods,1,150.0,04/22/24 13:08,"435 Old Karachi road St, Lahore, Pakistan 75001"
170666,Wired Headphones,1,11.99,04/06/24 16:23,"540 5th St, Faisalabad, Pakistan 73301"
170667,Wired Headphones,1,11.99,04/26/24 18:58,"620 Street 1 St, Abottabad, Pakistan 75001"
170668,Lightning Charging Cable,1,14.95,04/18/24 11:10,"972 Tipu Sultan road St, Faisalabad, Pakistan 94016"
170669,Lightning Charging Cable,1,14.95,04/27/24 17:56,"18 10th St, Faisalabad, Pakistan 73301"
170670,Lightning Charging Cable,2,14.95,04/11/24 22:11,"252 6th St, Faisalabad, Pakistan 10001"
170670,Lightning Charging Cable,1,14.95,04/11/24 22:11,"252 6th St, Faisalabad, Pakistan 10001"
170671,27in FHD Monitor,1,149.99,04/24/24 18:50,"670 Light house St, Peshawar, Pakistan 02215"
170672,ThinkPad Laptop,1,999.99,04/18/24 04:44,"779 Pakistan Chowk St, Noshero Feroz, Pakistan 73301"
170673,USB-C Charging Cable,1,11.95,04/07/24 11:49,"61 Madni Road St, Bhitt, Pakistan 75001"
170674,AAA Batteries (4-pack),1,2.99,04/28/24 08:59,"281 2nd St, Sibbi, Pakistan 73301"
170675,Lightning Charging Cable,1,14.95,04/28/24 10:42,"284 8th St, Noshero Feroz, Pakistan 02215"
170676,ThinkPad Laptop,1,999.99,04/22/24 15:45,"5 Saifi road St, Lahore, Pakistan 02215"
170677,Apple Airpods,1,150.0,04/03/24 17:08,"245 Hikmat chowk St, Abottabad, Pakistan 73301"
170678,USB-C Charging Cable,1,11.95,04/14/24 09:40,"147 Sindh house road St, Attock, Pakistan 73301"
170679,Lightning Charging Cable,1,14.95,04/08/24 16:35,"504 Mukka Chowk St, Faisalabad, Pakistan 94016"
170680,Apple Airpods,1,150.0,04/07/24 13:57,"334 Perfume Chowk St, Lahore, Pakistan 02215"
170681,AA Batteries (4-pack),1,3.84,04/05/24 19:13,"473 Tipu Sultan road St, Dadu, Pakistan 94016"
170682,USB-C Charging Cable,1,11.95,04/19/24 00:40,"728 Urdu Bazar road St, Faisalabad, Pakistan 10001"
170683,27in FHD Monitor,1,149.99,04/30/24 19:21,"450 Ilmi kitab ghar road St, Bhitt, Pakistan 73301"
170684,Apple Airpods,1,150.0,04/19/24 21:26,"58 Light house St, Faisalabad, Pakistan 02215"
170685,Apple Airpods,1,150.0,04/30/24 00:39,"123 2nd St, Noshero Feroz, Pakistan 94016"
170686,USB-C Charging Cable,1,11.95,04/27/24 19:52,"719 Street 1 St, Lahore, Pakistan 73301"
170687,USB-C Charging Cable,1,11.95,04/21/24 08:40,"448 12th St, Bhitt, Pakistan 73301"
170688,ThinkPad Laptop,1,999.99,04/16/24 14:21,"855 Hikmat chowk St, Dadu, Pakistan 75001"
170689,AA Batteries (4-pack),1,3.84,04/07/24 10:35,"31 Niazi Chowk St, Noshero Feroz, Pakistan 75001"
170690,AA Batteries (4-pack),1,3.84,04/21/24 17:17,"672 Liaqat Chowk St, Bhitt, Pakistan 02215"
170691,AAA Batteries (4-pack),1,2.99,04/24/24 22:39,"796 Baghdadi St, Abottabad, Pakistan 02215"
170692,Wired Headphones,1,11.99,04/04/24 10:19,"511 Baba Adam road St, Faisalabad, Pakistan 75001"
170693,Wired Headphones,1,11.99,04/30/24 13:32,"17 Liaqat Chowk St, Bhitt, Pakistan 10001"
170694,27in FHD Monitor,1,149.99,04/12/24 10:18,"652 Iqbal Road St, Abottabad, Pakistan 73301"
170695,Apple Airpods,1,150.0,04/21/24 11:28,"467 10th St, Noshero Feroz, Pakistan 94016"
170696,Lightning Charging Cable,1,14.95,04/21/24 14:21,"101 Baghdadi St, Noshero Feroz, Pakistan 02215"
170697,27in FHD Monitor,1,149.99,04/19/24 17:55,"945 Ilmi kitab ghar road St, Peshawar, Pakistan 10001"
170698,Apple Airpods,1,150.0,04/13/24 03:48,"208 Bhains Colony St, Peshawar, Pakistan 94016"
170699,34in Ultrawide Monitor,1,379.99,04/26/24 09:59,"818 Bhains Colony St, Sibbi, Pakistan 10001"
170700,27in FHD Monitor,1,149.99,04/05/24 20:13,"58 Baba Adam road St, Noshero Feroz, Pakistan 94016"
170701,34in Ultrawide Monitor,1,379.99,04/14/24 08:29,"136 Bhains Colony St, Dadu, Pakistan 02215"
170702,Apple Airpods,1,150.0,04/20/24 17:10,"528 1st St, Attock, Pakistan 10001"
170703,AA Batteries (4-pack),1,3.84,04/18/24 21:17,"341 Street 1 St, Faisalabad, Pakistan 10001"
170704,USB-C Charging Cable,1,11.95,04/18/24 15:45,"506 Baghdadi St, Faisalabad, Pakistan 02215"
170705,USB-C Charging Cable,1,11.95,04/10/24 22:55,"442 2nd St, Bhitt, Pakistan 94016"
170706,ThinkPad Laptop,1,999.99,04/17/24 17:05,"901 7th St, Dadu, Pakistan 73301"
170707,AAA Batteries (4-pack),1,2.99,04/06/24 12:50,"629 7th St, Lahore, Pakistan 73301"
170708,34in Ultrawide Monitor,1,379.99,04/18/24 08:30,"548 Bottle Gali St, Lahore, Pakistan 73301"
170709,USB-C Charging Cable,1,11.95,04/06/24 23:15,"696 12th St, Faisalabad, Pakistan 73301"
170710,AAA Batteries (4-pack),1,2.99,04/01/24 21:30,"255 5th St, Sibbi, Pakistan 02215"
170711,Samsung Phone,1,600.0,04/01/24 23:31,"180 Purani Sabzimandi road St, Peshawar, Pakistan 02215"
170712,Apple Airpods,1,150.0,04/30/24 12:00,"783 Faisal Road St, Noshero Feroz, Pakistan 75001"
170713,Wired Headphones,1,11.99,04/15/24 19:39,"338 Shireen Jinnah road St, Faisalabad, Pakistan 73301"
170714,Audionic Sport Headphones,1,99.99,04/22/24 07:15,"155 Jafri sons Road St, Abottabad, Pakistan 02215"
170715,USB-C Charging Cable,1,11.95,04/29/24 13:12,"352 2nd St, Faisalabad, Pakistan 75001"
170716,20in Monitor,1,109.99,04/26/24 08:59,"15 New Karachi St, Lahore, Pakistan 94016"
170717,Audionic Sport Headphones,1,99.99,04/10/24 12:01,"58 Sindh house road St, Abottabad, Pakistan 73301"
170718,Lightning Charging Cable,1,14.95,04/24/24 16:02,"864 Quad-e-Azam Road St, Lahore, Pakistan 02215"
170719,Samsung Phone,1,600.0,04/02/24 01:23,"245 Mukka Chowk St, Abottabad, Pakistan 73301"
170720,Wired Headphones,1,11.99,04/15/24 18:42,"857 Perfume Chowk St, Sibbi, Pakistan 02215"
170721,USB-C Charging Cable,1,11.95,04/29/24 11:20,"766 Shujaat Road St, Lahore, Pakistan 02215"
170722,AAA Batteries (4-pack),1,2.99,04/17/24 20:52,"863 Agra Taj St, Lahore, Pakistan 10001"
170723,Wired Headphones,1,11.99,04/30/24 18:15,"539 Shujaat Road St, Faisalabad, Pakistan 73301"
170724,AA Batteries (4-pack),1,3.84,04/13/24 14:39,"247 Liaqat Chowk St, Faisalabad, Pakistan 75001"
170725,AA Batteries (4-pack),1,3.84,04/09/24 21:47,"523 Asad Road St, Lahore, Pakistan 75001"
170726,Lightning Charging Cable,1,14.95,04/15/24 17:53,"363 Light house St, Bhitt, Pakistan 02215"
170727,27in 4K Gaming Monitor,1,389.99,04/06/24 18:25,"615 Kharadar St, Dadu, Pakistan 02215"
170728,34in Ultrawide Monitor,1,379.99,04/18/24 21:35,"226 Rizvi thana road St, Dadu, Pakistan 10001"
170729,27in 4K Gaming Monitor,1,389.99,04/14/24 22:30,"760 10th St, Bhitt, Pakistan 10001"
170730,Apple Airpods,1,150.0,04/08/24 12:56,"401 Madni Road St, Dadu, Pakistan 73301"
170731,AA Batteries (4-pack),1,3.84,04/17/24 16:27,"235 Mukka Chowk St, Attock, Pakistan 73301"
170732,Apple Airpods,1,150.0,04/28/24 22:04,"389 Street 1 St, Lahore, Pakistan 75001"
170733,Lightning Charging Cable,1,14.95,04/10/24 13:49,"249 Saddar road St, Dadu, Pakistan 94016"
170734,Apple Airpods,1,150.0,04/05/24 12:10,"838 New Karachi St, Sibbi, Pakistan 10001"
170735,Lightning Charging Cable,1,14.95,04/03/24 20:10,"358 Purani Sabzimandi road St, Lahore, Pakistan 02215"
170736,iPhone,1,700.0,04/27/24 14:25,"146 Seaview road St, Bhitt, Pakistan 75001"
170737,34in Ultrawide Monitor,1,379.99,04/28/24 13:14,"780 Hikmat chowk St, Faisalabad, Pakistan 10001"
170738,Macbook Pro Laptop,1,1700.0,04/18/24 06:47,"605 Saifi road St, Abottabad, Pakistan 75001"
170739,Audionic Sport Headphones,1,99.99,04/12/24 18:40,"284 10th St, Noshero Feroz, Pakistan 73301"
170740,Apple Airpods,1,150.0,04/13/24 21:36,"642 Kachi gali St, Attock, Pakistan 10001"
170741,Lightning Charging Cable,1,14.95,04/25/24 15:43,"229 Kharadar St, Noshero Feroz, Pakistan 94016"
170742,USB-C Charging Cable,1,11.95,04/20/24 17:51,"722 Mithadar St, Faisalabad, Pakistan 73301"
170743,USB-C Charging Cable,2,11.95,04/14/24 13:06,"440 Mithadar St, Noshero Feroz, Pakistan 73301"
170744,Audionic Sport Headphones,1,99.99,04/21/24 20:07,"269 Tipu Sultan road St, Dadu, Pakistan 02215"
170745,USB-C Charging Cable,1,11.95,04/27/24 20:19,"841 Ghalid road St, Faisalabad, Pakistan 73301"
170746,AAA Batteries (4-pack),1,2.99,04/14/24 01:27,"154 6th St, Pakpattan, Pakistan 10001"
170747,Lightning Charging Cable,2,14.95,04/30/24 14:35,"506 Naya road St, Attock, Pakistan 02215"
170748,AAA Batteries (4-pack),1,2.99,04/02/24 19:43,"793 Kachi gali St, Lahore, Pakistan 73301"
170749,Audionic Sport Headphones,1,99.99,04/30/24 20:14,"901 Ghalid road St, Bhitt, Pakistan 10001"
170750,27in FHD Monitor,1,149.99,04/06/24 10:54,"476 Bottle Gali St, Attock, Pakistan 02215"
170751,Lightning Charging Cable,1,14.95,04/17/24 00:51,"315 Mukka Chowk St, Abottabad, Pakistan 75001"
170752,Wired Headphones,1,11.99,04/14/24 17:19,"139 Shujaat Road St, Noshero Feroz, Pakistan 73301"
170753,Apple Airpods,1,150.0,04/30/24 20:08,"94 Madni Road St, Noshero Feroz, Pakistan 94016"
170754,20in Monitor,1,109.99,04/02/24 19:30,"367 Old Karachi road St, Faisalabad, Pakistan 02215"
170755,27in 4K Gaming Monitor,1,389.99,04/11/24 23:20,"807 Baghdadi St, Dadu, Pakistan 75001"
170756,AA Batteries (4-pack),1,3.84,04/25/24 21:52,"973 Jafri sons Road St, Sibbi, Pakistan 10001"
170757,Lightning Charging Cable,1,14.95,04/14/24 12:39,"307 Saifi road St, Noshero Feroz, Pakistan 75001"
170758,AAA Batteries (4-pack),2,2.99,04/12/24 10:20,"871 12th St, Faisalabad, Pakistan 02215"
170759,USB-C Charging Cable,1,11.95,04/12/24 00:40,"453 5th St, Faisalabad, Pakistan 10001"
170760,Apple Airpods,1,150.0,04/21/24 18:28,"809 Pakistan Chowk St, Faisalabad, Pakistan 02215"
170761,Audionic Sport Headphones,1,99.99,04/23/24 11:08,"489 Shireen Jinnah road St, Noshero Feroz, Pakistan 02215"
170762,27in 4K Gaming Monitor,1,389.99,04/29/24 14:24,"611 Ilmi kitab ghar road St, Sibbi, Pakistan 10001"
170763,27in FHD Monitor,1,149.99,04/21/24 13:01,"573 Kachi gali St, Peshawar, Pakistan 10001"
170764,AAA Batteries (4-pack),1,2.99,04/30/24 10:37,"424 Tipu Sultan road St, Lahore, Pakistan 75001"
170765,AA Batteries (4-pack),1,3.84,04/04/24 13:58,"739 Shireen Jinnah road St, Bhitt, Pakistan 94016"
170766,Apple Airpods,1,150.0,04/10/24 14:29,"647 Jafri sons Road St, Bhitt, Pakistan 02215"
170767,Macbook Pro Laptop,1,1700.0,04/04/24 09:38,"882 Seaview road St, Faisalabad, Pakistan 10001"
170768,USB-C Charging Cable,2,11.95,04/17/24 19:49,"283 Shujaat Road St, Faisalabad, Pakistan 75001"
170769,AAA Batteries (4-pack),1,2.99,04/02/24 16:43,"545 Old Karachi road St, Faisalabad, Pakistan 73301"
170770,Macbook Pro Laptop,1,1700.0,04/21/24 21:10,"674 7th St, Lahore, Pakistan 73301"
170771,Lightning Charging Cable,2,14.95,04/03/24 15:20,"317 Iqbal Road St, Peshawar, Pakistan 73301"
170772,Wired Headphones,1,11.99,04/17/24 18:13,"497 Iqbal Road St, Bhitt, Pakistan 73301"
170773,AA Batteries (4-pack),1,3.84,04/17/24 17:20,"288 4th St, Bhitt, Pakistan 94016"
170774,AAA Batteries (4-pack),1,2.99,04/17/24 09:03,"532 Kachi gali St, Lahore, Pakistan 02215"
170775,AAA Batteries (4-pack),2,2.99,04/23/24 13:57,"294 Tipu Sultan road St, Attock, Pakistan 75001"
170776,Lightning Charging Cable,1,14.95,04/19/24 15:45,"148 10th St, Lahore, Pakistan 94016"
170777,Wired Headphones,1,11.99,04/24/24 23:36,"64 New Karachi St, Peshawar, Pakistan 10001"
170778,Audionic Sport Headphones,1,99.99,04/20/24 07:57,"420 Asad Road St, Faisalabad, Pakistan 10001"
170778,Wired Headphones,1,11.99,04/20/24 07:57,"420 Asad Road St, Faisalabad, Pakistan 10001"
170779,AA Batteries (4-pack),1,3.84,04/09/24 16:26,"35 Tipu Sultan road St, Dadu, Pakistan 73301"
170780,Apple Airpods,1,150.0,04/28/24 13:46,"588 Quad-e-Azam Road St, Dadu, Pakistan 02215"
170781,Lightning Charging Cable,1,14.95,04/14/24 16:18,"139 Iqbal Road St, Faisalabad, Pakistan 10001"
170782,USB-C Charging Cable,1,11.95,04/22/24 10:16,"681 Saifi road St, Attock, Pakistan 02215"
170783,Macbook Pro Laptop,1,1700.0,04/22/24 10:39,"330 Seaview road St, Lahore, Pakistan 10001"
170784,27in FHD Monitor,1,149.99,04/16/24 21:36,"412 Jafri sons Road St, Noshero Feroz, Pakistan 75001"
170785,34in Ultrawide Monitor,1,379.99,04/30/24 20:28,"625 Jafri sons Road St, Noshero Feroz, Pakistan 10001"
170786,Wired Headphones,1,11.99,04/02/24 17:10,"283 4th St, Lahore, Pakistan 10001"
170787,Qmobile Phone,1,400.0,04/09/24 16:36,"208 7th St, Faisalabad, Pakistan 73301"
