Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
228327,Wired Headphones,1,11.99,08/07/24 13:47,"504 New Karachi St, Bhitt, Pakistan 10001"
228328,Audionic Sport Headphones,1,99.99,08/09/24 08:53,"106 Street 1 St, Faisalabad, Pakistan 10001"
228329,AAA Batteries (4-pack),1,2.99,08/04/24 10:52,"103 Purani Sabzimandi road St, Faisalabad, Pakistan 02215"
228330,Wired Headphones,1,11.99,08/21/24 12:37,"648 Pakistan Chowk St, Bhitt, Pakistan 10001"
228331,Apple Airpods,1,150.0,08/18/24 14:03,"403 1st St, Faisalabad, Pakistan 73301"
228332,AA Batteries (4-pack),1,3.84,08/23/24 10:59,"943 Rizvi thana road St, Faisalabad, Pakistan 75001"
228333,USB-C Charging Cable,2,11.95,08/31/24 18:27,"459 8th St, Faisalabad, Pakistan 10001"
228334,Wired Headphones,1,11.99,08/22/24 16:18,"955 Pakistan Chowk St, Bhitt, Pakistan 94016"
228335,Lightning Charging Cable,1,14.95,08/09/24 11:36,"877 Naya road St, Dadu, Pakistan 02215"
228336,AAA Batteries (4-pack),1,2.99,08/11/24 22:27,"542 Asad Road St, Dadu, Pakistan 94016"
228337,iPhone,1,700.0,08/10/24 12:09,"479 Iqbal Road St, Bhitt, Pakistan 94016"
228338,USB-C Charging Cable,1,11.95,08/06/24 10:56,"487 Shireen Jinnah road St, Sibbi, Pakistan 75001"
228339,Wired Headphones,1,11.99,08/03/24 14:24,"55 2nd St, Lahore, Pakistan 10001"
228340,Apple Airpods,1,150.0,08/21/24 12:27,"7 1st St, Dadu, Pakistan 10001"
228341,AA Batteries (4-pack),1,3.84,08/12/24 08:41,"934 Kachi gali St, Bhitt, Pakistan 75001"
228342,AA Batteries (4-pack),1,3.84,08/27/24 09:38,"73 Ghalid road St, Peshawar, Pakistan 73301"
228343,AA Batteries (4-pack),1,3.84,08/24/24 02:42,"575 Seaview road St, Noshero Feroz, Pakistan 02215"
228344,AA Batteries (4-pack),1,3.84,08/17/24 10:35,"643 7th St, Dadu, Pakistan 10001"
228345,Apple Airpods,1,150.0,08/16/24 13:33,"743 Perfume Chowk St, Lahore, Pakistan 02215"
228346,AAA Batteries (4-pack),1,2.99,08/16/24 22:20,"381 Jafri sons Road St, Lahore, Pakistan 73301"
228347,ThinkPad Laptop,1,999.99,08/20/24 09:10,"4 Shujaat Road St, Faisalabad, Pakistan 73301"
228348,AAA Batteries (4-pack),1,2.99,08/07/24 18:31,"531 Pakistan Chowk St, Dadu, Pakistan 75001"
228349,Samsung Phone,1,600.0,08/08/24 12:12,"98 Kachi gali St, Attock, Pakistan 75001"
228350,ThinkPad Laptop,1,999.99,08/02/24 18:30,"880 6th St, Lahore, Pakistan 10001"
228351,iPhone,1,700.0,08/05/24 14:54,"272 Niazi Chowk St, Dadu, Pakistan 10001"
228351,Wired Headphones,1,11.99,08/05/24 14:54,"272 Niazi Chowk St, Dadu, Pakistan 10001"
228352,Audionic Sport Headphones,1,99.99,08/17/24 20:45,"92 Sindh house road St, Noshero Feroz, Pakistan 73301"
228353,USB-C Charging Cable,1,11.95,08/12/24 09:20,"957 Perfume Chowk St, Lahore, Pakistan 94016"
228354,Wired Headphones,1,11.99,08/04/24 18:27,"803 Saddar road St, Lahore, Pakistan 02215"
228355,iPhone,1,700.0,08/16/24 13:52,"838 4th St, Attock, Pakistan 02215"
228355,Lightning Charging Cable,1,14.95,08/16/24 13:52,"838 4th St, Attock, Pakistan 02215"
228356,Audionic Sport Headphones,1,99.99,08/15/24 09:10,"466 Madni Road St, Lahore, Pakistan 75001"
228357,AA Batteries (4-pack),1,3.84,08/18/24 15:43,"20 11th St, Abottabad, Pakistan 94016"
228358,Flatscreen TV,1,300.0,08/13/24 20:51,"630 Urdu Bazar road St, Peshawar, Pakistan 02215"
228359,USB-C Charging Cable,1,11.95,08/06/24 21:34,"874 Madni Road St, Attock, Pakistan 02215"
228360,Wired Headphones,1,11.99,08/15/24 21:00,"882 7th St, Faisalabad, Pakistan 75001"
228361,Lightning Charging Cable,2,14.95,08/15/24 06:10,"469 Bhains Colony St, Noshero Feroz, Pakistan 73301"
228362,Lightning Charging Cable,1,14.95,08/29/24 09:13,"357 Seaview road St, Sibbi, Pakistan 02215"
228363,iPhone,1,700.0,08/15/24 20:28,"651 Asad Road St, Faisalabad, Pakistan 02215"
228364,Wired Headphones,1,11.99,08/19/24 16:51,"781 Naya road St, Attock, Pakistan 73301"
228365,AAA Batteries (4-pack),2,2.99,08/13/24 09:01,"10 Saddar road St, Lahore, Pakistan 73301"
228366,Lightning Charging Cable,1,14.95,08/30/24 15:39,"833 10th St, Lahore, Pakistan 75001"
228367,iPhone,1,700.0,08/10/24 09:55,"358 7th St, Pakpattan, Pakistan 73301"
228368,ThinkPad Laptop,1,999.99,08/14/24 09:03,"906 Light house St, Noshero Feroz, Pakistan 75001"
228369,USB-C Charging Cable,1,11.95,08/30/24 18:01,"578 Seaview road St, Faisalabad, Pakistan 02215"
228370,Flatscreen TV,1,300.0,08/21/24 20:33,"813 11th St, Faisalabad, Pakistan 94016"
228371,ThinkPad Laptop,1,999.99,08/27/24 15:26,"135 Mukka Chowk St, Noshero Feroz, Pakistan 73301"
228372,USB-C Charging Cable,1,11.95,08/04/24 20:07,"275 Purani Sabzimandi road St, Lahore, Pakistan 73301"
228373,AAA Batteries (4-pack),1,2.99,08/29/24 22:10,"578 Kharadar St, Faisalabad, Pakistan 02215"
228374,Audionic Sport Headphones,1,99.99,08/15/24 14:33,"277 Rizvi thana road St, Sibbi, Pakistan 02215"
228375,AA Batteries (4-pack),2,3.84,08/23/24 08:35,"663 5th St, Faisalabad, Pakistan 10001"
228376,USB-C Charging Cable,1,11.95,08/28/24 23:42,"260 Hikmat chowk St, Pakpattan, Pakistan 73301"
228377,Audionic Sport Headphones,1,99.99,08/31/24 16:06,"863 Tipu Sultan road St, Dadu, Pakistan 94016"
228378,Samsung Phone,1,600.0,08/25/24 17:35,"124 Madni Road St, Dadu, Pakistan 73301"
228379,USB-C Charging Cable,1,11.95,08/12/24 17:12,"752 Bottle Gali St, Faisalabad, Pakistan 75001"
228380,AAA Batteries (4-pack),1,2.99,08/10/24 22:57,"627 4th St, Faisalabad, Pakistan 10001"
228381,Lightning Charging Cable,1,14.95,08/28/24 17:20,"215 Shujaat Road St, Abottabad, Pakistan 73301"
228382,Lightning Charging Cable,1,14.95,08/06/24 21:05,"681 Urdu Bazar road St, Peshawar, Pakistan 73301"
228383,AA Batteries (4-pack),2,3.84,08/08/24 18:38,"790 5th St, Attock, Pakistan 94016"
228384,Apple Airpods,1,150.0,08/07/24 19:04,"875 Kharadar St, Lahore, Pakistan 73301"
228385,Flatscreen TV,1,300.0,08/01/24 17:52,"80 Sindh house road St, Faisalabad, Pakistan 10001"
228386,27in 4K Gaming Monitor,1,389.99,08/18/24 08:49,"904 Street 1 St, Faisalabad, Pakistan 02215"
228387,Wired Headphones,1,11.99,08/24/24 14:14,"783 Liaqat Chowk St, Bhitt, Pakistan 10001"
228388,AAA Batteries (4-pack),1,2.99,08/09/24 17:45,"913 Rizvi thana road St, Noshero Feroz, Pakistan 75001"
228389,ThinkPad Laptop,1,999.99,08/16/24 15:59,"489 Shireen Jinnah road St, Abottabad, Pakistan 73301"
228390,iPhone,1,700.0,08/27/24 04:12,"896 Agra Taj St, Noshero Feroz, Pakistan 73301"
228391,Audionic Sport Headphones,1,99.99,08/07/24 19:20,"221 Shahra e Faisal St, Noshero Feroz, Pakistan 94016"
228391,USB-C Charging Cable,1,11.95,08/07/24 19:20,"221 Shahra e Faisal St, Noshero Feroz, Pakistan 94016"
228392,Lightning Charging Cable,1,14.95,08/23/24 18:21,"94 Naya road St, Faisalabad, Pakistan 73301"
228393,USB-C Charging Cable,1,11.95,08/12/24 16:41,"582 Ghalid road St, Faisalabad, Pakistan 94016"
228394,Wired Headphones,1,11.99,08/15/24 08:27,"222 7th St, Faisalabad, Pakistan 02215"
228395,Audionic Sport Headphones,1,99.99,08/05/24 18:24,"123 2nd St, Faisalabad, Pakistan 02215"
228396,AA Batteries (4-pack),2,3.84,08/13/24 19:09,"115 Shujaat Road St, Noshero Feroz, Pakistan 94016"
228397,Apple Airpods,1,150.0,08/22/24 15:58,"291 Iqbal Road St, Sibbi, Pakistan 73301"
228398,Audionic Sport Headphones,1,99.99,08/31/24 23:37,"277 10th St, Bhitt, Pakistan 94016"
228398,USB-C Charging Cable,1,11.95,08/31/24 23:37,"277 10th St, Bhitt, Pakistan 94016"
228399,Macbook Pro Laptop,1,1700.0,08/19/24 23:59,"451 Bottle Gali St, Bhitt, Pakistan 10001"
228400,USB-C Charging Cable,1,11.95,08/06/24 22:54,"446 Hikmat chowk St, Attock, Pakistan 94016"
228401,27in 4K Gaming Monitor,1,389.99,08/24/24 18:45,"802 8th St, Noshero Feroz, Pakistan 10001"
228402,Samsung Phone,1,600.0,08/12/24 19:22,"705 Madni Road St, Lahore, Pakistan 02215"
228403,Lightning Charging Cable,1,14.95,08/04/24 10:18,"961 Tipu Sultan road St, Dadu, Pakistan 73301"
228404,Samsung Phone,1,600.0,08/17/24 23:21,"209 Naya road St, Faisalabad, Pakistan 94016"
228405,USB-C Charging Cable,1,11.95,08/24/24 17:49,"494 Baghdadi St, Noshero Feroz, Pakistan 75001"
228405,27in 4K Gaming Monitor,1,389.99,08/24/24 17:49,"494 Baghdadi St, Noshero Feroz, Pakistan 75001"
228406,Audionic Sport Headphones,1,99.99,09/01/24 00:31,"486 Ghalid road St, Noshero Feroz, Pakistan 94016"
228406,USB-C Charging Cable,1,11.95,09/01/24 00:31,"486 Ghalid road St, Noshero Feroz, Pakistan 94016"
228407,AAA Batteries (4-pack),1,2.99,08/05/24 00:53,"135 Bottle Gali St, Abottabad, Pakistan 73301"
228408,Audionic Sport Headphones,1,99.99,08/23/24 20:15,"738 Bhains Colony St, Dadu, Pakistan 75001"
228408,LG Laptop Battery,1,600.0,08/23/24 20:15,"738 Bhains Colony St, Dadu, Pakistan 75001"
228409,USB-C Charging Cable,1,11.95,08/29/24 18:58,"963 Tipu Sultan road St, Faisalabad, Pakistan 73301"
228410,AAA Batteries (4-pack),1,2.99,08/10/24 00:42,"760 7th St, Noshero Feroz, Pakistan 02215"
228411,Lightning Charging Cable,1,14.95,08/04/24 12:17,"614 Liaqat Chowk St, Lahore, Pakistan 10001"
228412,USB-C Charging Cable,1,11.95,08/17/24 04:55,"672 Jafri sons Road St, Noshero Feroz, Pakistan 75001"
228413,AA Batteries (4-pack),1,3.84,08/06/24 13:30,"729 Madni Road St, Attock, Pakistan 75001"
228414,Lightning Charging Cable,1,14.95,08/28/24 10:12,"619 Street 1 St, Lahore, Pakistan 02215"
228415,Apple Airpods,1,150.0,08/12/24 14:10,"131 Pakistan Chowk St, Faisalabad, Pakistan 02215"
228416,Wired Headphones,1,11.99,08/03/24 15:57,"569 Asad Road St, Faisalabad, Pakistan 02215"
228417,AAA Batteries (4-pack),2,2.99,08/04/24 20:29,"925 2nd St, Faisalabad, Pakistan 73301"
228418,AAA Batteries (4-pack),1,2.99,08/31/24 10:37,"5 Mukka Chowk St, Faisalabad, Pakistan 94016"
228419,AA Batteries (4-pack),1,3.84,08/07/24 19:58,"141 Kharadar St, Lahore, Pakistan 75001"
228420,34in Ultrawide Monitor,1,379.99,08/25/24 14:22,"660 Perfume Chowk St, Noshero Feroz, Pakistan 75001"
228421,27in FHD Monitor,1,149.99,08/10/24 09:03,"334 Perfume Chowk St, Faisalabad, Pakistan 73301"
228421,AA Batteries (4-pack),1,3.84,08/10/24 09:03,"334 Perfume Chowk St, Faisalabad, Pakistan 73301"
228422,Lightning Charging Cable,1,14.95,08/11/24 12:37,"731 Shujaat Road St, Faisalabad, Pakistan 02215"
228423,AAA Batteries (4-pack),2,2.99,08/25/24 09:48,"207 Bottle Gali St, Dadu, Pakistan 10001"
228424,Audionic Sport Headphones,1,99.99,08/21/24 10:44,"553 Agra Taj St, Noshero Feroz, Pakistan 75001"
228425,AA Batteries (4-pack),1,3.84,08/14/24 21:23,"571 10th St, Lahore, Pakistan 73301"
228426,Lightning Charging Cable,1,14.95,08/24/24 20:58,"550 Kharadar St, Dadu, Pakistan 75001"
228427,Audionic Sport Headphones,1,99.99,08/12/24 11:39,"164 Shireen Jinnah road St, Dadu, Pakistan 02215"
228428,27in 4K Gaming Monitor,1,389.99,08/07/24 21:26,"763 Pakistan Chowk St, Pakpattan, Pakistan 75001"
228429,34in Ultrawide Monitor,1,379.99,08/31/24 08:23,"939 7th St, Abottabad, Pakistan 10001"
228430,USB-C Charging Cable,1,11.95,08/21/24 15:16,"767 Perfume Chowk St, Faisalabad, Pakistan 94016"
228431,27in FHD Monitor,1,149.99,08/24/24 09:53,"565 Shujaat Road St, Noshero Feroz, Pakistan 94016"
228432,20in Monitor,1,109.99,08/01/24 13:10,"360 Baghdadi St, Lahore, Pakistan 73301"
228433,USB-C Charging Cable,1,11.95,08/06/24 09:28,"966 Liaqat Chowk St, Abottabad, Pakistan 94016"
228434,iPhone,1,700.0,08/02/24 17:08,"147 2nd St, Noshero Feroz, Pakistan 73301"
228434,Lightning Charging Cable,1,14.95,08/02/24 17:08,"147 2nd St, Noshero Feroz, Pakistan 73301"
228435,Lightning Charging Cable,3,14.95,08/20/24 08:03,"981 Perfume Chowk St, Dadu, Pakistan 94016"
228436,AA Batteries (4-pack),1,3.84,08/03/24 18:50,"720 Liaqat Chowk St, Attock, Pakistan 10001"
228437,USB-C Charging Cable,1,11.95,08/13/24 21:21,"979 Mithadar St, Dadu, Pakistan 10001"
228438,Wired Headphones,1,11.99,08/18/24 13:11,"107 7th St, Sibbi, Pakistan 73301"
228439,Audionic Sport Headphones,1,99.99,08/06/24 22:22,"45 Hikmat chowk St, Faisalabad, Pakistan 75001"
228439,USB-C Charging Cable,1,11.95,08/06/24 22:22,"45 Hikmat chowk St, Faisalabad, Pakistan 75001"
228440,Lightning Charging Cable,1,14.95,08/02/24 11:34,"253 Ilmi kitab ghar road St, Faisalabad, Pakistan 10001"
228441,34in Ultrawide Monitor,1,379.99,08/23/24 23:13,"898 Old Karachi road St, Lahore, Pakistan 73301"
228442,27in 4K Gaming Monitor,1,389.99,08/23/24 20:10,"337 Hikmat chowk St, Attock, Pakistan 75001"
228443,Lightning Charging Cable,1,14.95,08/13/24 19:33,"705 Tipu Sultan road St, Bhitt, Pakistan 75001"
228444,Lightning Charging Cable,1,14.95,08/15/24 16:31,"374 Sindh house road St, Sibbi, Pakistan 94016"
228445,AAA Batteries (4-pack),1,2.99,08/21/24 19:12,"414 Bhains Colony St, Sibbi, Pakistan 02215"
228446,Audionic Sport Headphones,1,99.99,08/22/24 18:27,"492 Saddar road St, Sibbi, Pakistan 75001"
228446,USB-C Charging Cable,1,11.95,08/22/24 18:27,"492 Saddar road St, Sibbi, Pakistan 75001"
228447,Wired Headphones,1,11.99,08/20/24 18:52,"444 2nd St, Faisalabad, Pakistan 73301"
228447,27in FHD Monitor,1,149.99,08/20/24 18:52,"444 2nd St, Faisalabad, Pakistan 73301"
228448,LG Screen for phones,1,600.0,08/11/24 09:50,"886 Urdu Bazar road St, Dadu, Pakistan 10001"
228449,Wired Headphones,1,11.99,08/12/24 05:50,"42 Hikmat chowk St, Abottabad, Pakistan 10001"
228450,Flatscreen TV,1,300.0,08/23/24 16:52,"72 Ilmi kitab ghar road St, Attock, Pakistan 10001"
228451,AAA Batteries (4-pack),1,2.99,08/06/24 19:43,"743 Baba Adam road St, Dadu, Pakistan 73301"
228452,27in FHD Monitor,1,149.99,08/30/24 17:05,"136 Asad Road St, Abottabad, Pakistan 94016"
228453,27in FHD Monitor,1,149.99,08/13/24 07:43,"308 Saddar road St, Abottabad, Pakistan 73301"
228454,AA Batteries (4-pack),1,3.84,08/21/24 19:19,"74 Naya road St, Faisalabad, Pakistan 10001"
228455,Audionic Sport Headphones,1,99.99,08/09/24 19:31,"234 Jafri sons Road St, Faisalabad, Pakistan 73301"
228455,USB-C Charging Cable,1,11.95,08/09/24 19:31,"234 Jafri sons Road St, Faisalabad, Pakistan 73301"
228456,34in Ultrawide Monitor,1,379.99,08/16/24 16:13,"316 Street 1 St, Lahore, Pakistan 94016"
228457,Audionic Sport Headphones,1,99.99,08/01/24 08:22,"973 Mukka Chowk St, Faisalabad, Pakistan 94016"
228458,Apple Airpods,1,150.0,08/22/24 23:42,"154 Bhains Colony St, Dadu, Pakistan 10001"
228459,Wired Headphones,1,11.99,08/19/24 13:18,"941 8th St, Dadu, Pakistan 02215"
228460,USB-C Charging Cable,1,11.95,08/13/24 12:54,"566 Naya road St, Lahore, Pakistan 73301"
228461,27in 4K Gaming Monitor,1,389.99,08/09/24 09:59,"13 Street 1 St, Sibbi, Pakistan 10001"
228462,AA Batteries (4-pack),1,3.84,08/18/24 14:28,"352 Ghalid road St, Lahore, Pakistan 02215"
228463,AAA Batteries (4-pack),2,2.99,08/17/24 14:34,"638 Mukka Chowk St, Peshawar, Pakistan 02215"
228464,Macbook Pro Laptop,1,1700.0,08/19/24 13:27,"567 Light house St, Sibbi, Pakistan 75001"
228465,AA Batteries (4-pack),1,3.84,08/10/24 18:13,"219 Naya road St, Dadu, Pakistan 73301"
228466,Apple Airpods,1,150.0,08/28/24 16:45,"787 7th St, Noshero Feroz, Pakistan 75001"
228467,27in FHD Monitor,1,149.99,08/16/24 08:23,"728 Old Karachi road St, Faisalabad, Pakistan 10001"
228468,AAA Batteries (4-pack),1,2.99,08/25/24 10:23,"600 Saddar road St, Noshero Feroz, Pakistan 75001"
228469,AA Batteries (4-pack),2,3.84,08/26/24 08:33,"704 Shujaat Road St, Faisalabad, Pakistan 94016"
228470,AAA Batteries (4-pack),1,2.99,08/10/24 22:54,"482 Shujaat Road St, Faisalabad, Pakistan 75001"
228471,Audionic Sport Headphones,1,99.99,08/28/24 16:25,"436 Faisal Road St, Faisalabad, Pakistan 94016"
228472,Lightning Charging Cable,1,14.95,08/22/24 21:25,"351 Shahra e Faisal St, Faisalabad, Pakistan 94016"
228473,Lightning Charging Cable,1,14.95,08/06/24 23:30,"504 Agra Taj St, Bhitt, Pakistan 94016"
228474,Lightning Charging Cable,1,14.95,08/31/24 17:30,"881 Shujaat Road St, Bhitt, Pakistan 75001"
228475,Audionic Sport Headphones,1,99.99,08/05/24 16:47,"880 Jafri sons Road St, Noshero Feroz, Pakistan 75001"
228476,Samsung Phone,1,600.0,08/27/24 12:07,"249 Faisal Road St, Faisalabad, Pakistan 02215"
228477,AAA Batteries (4-pack),1,2.99,08/11/24 20:09,"189 Tipu Sultan road St, Bhitt, Pakistan 94016"
228478,USB-C Charging Cable,1,11.95,08/30/24 10:46,"795 Jafri sons Road St, Faisalabad, Pakistan 02215"
228479,27in 4K Gaming Monitor,1,389.99,08/12/24 12:19,"58 Asad Road St, Peshawar, Pakistan 75001"
228480,20in Monitor,1,109.99,08/24/24 14:43,"890 Perfume Chowk St, Dadu, Pakistan 02215"
228481,USB-C Charging Cable,1,11.95,08/24/24 14:12,"568 Light house St, Lahore, Pakistan 02215"
228482,Lightning Charging Cable,1,14.95,08/05/24 07:38,"88 4th St, Lahore, Pakistan 10001"
228483,Audionic Sport Headphones,1,99.99,08/20/24 16:48,"140 Shireen Jinnah road St, Attock, Pakistan 75001"
228483,USB-C Charging Cable,1,11.95,08/20/24 16:48,"140 Shireen Jinnah road St, Attock, Pakistan 75001"
228484,Lightning Charging Cable,1,14.95,08/21/24 17:02,"110 8th St, Bhitt, Pakistan 94016"
228485,27in 4K Gaming Monitor,1,389.99,08/21/24 15:07,"590 Faisal Road St, Lahore, Pakistan 10001"
228486,Samsung Phone,1,600.0,08/11/24 08:32,"946 Shujaat Road St, Faisalabad, Pakistan 02215"
228487,Apple Airpods,1,150.0,08/06/24 09:18,"557 Shahra e Faisal St, Lahore, Pakistan 02215"
228488,Lightning Charging Cable,1,14.95,08/10/24 14:24,"451 Saddar road St, Noshero Feroz, Pakistan 75001"
228489,USB-C Charging Cable,1,11.95,08/21/24 10:38,"742 Tipu Sultan road St, Pakpattan, Pakistan 02215"
228490,27in FHD Monitor,1,149.99,08/27/24 15:32,"378 Iqbal Road St, Noshero Feroz, Pakistan 75001"
228491,Lightning Charging Cable,2,14.95,08/01/24 22:35,"130 Faisal Road St, Abottabad, Pakistan 02215"
228492,Audionic Sport Headphones,1,99.99,08/13/24 20:13,"607 4th St, Sibbi, Pakistan 75001"
228492,USB-C Charging Cable,1,11.95,08/13/24 20:13,"607 4th St, Sibbi, Pakistan 75001"
228493,Audionic Sport Headphones,1,99.99,08/14/24 11:18,"723 Ghalid road St, Attock, Pakistan 10001"
228494,27in 4K Gaming Monitor,1,389.99,08/13/24 20:45,"752 10th St, Noshero Feroz, Pakistan 94016"
228495,27in FHD Monitor,1,149.99,08/05/24 19:42,"72 8th St, Lahore, Pakistan 02215"
228496,34in Ultrawide Monitor,1,379.99,08/21/24 00:43,"588 Baghdadi St, Noshero Feroz, Pakistan 75001"
228497,Lightning Charging Cable,1,14.95,08/12/24 15:52,"573 Pakistan Chowk St, Sibbi, Pakistan 73301"
228498,AAA Batteries (4-pack),1,2.99,08/15/24 16:54,"919 Old Karachi road St, Lahore, Pakistan 73301"
228499,Lightning Charging Cable,1,14.95,08/13/24 10:34,"715 Seaview road St, Bhitt, Pakistan 10001"
228500,AAA Batteries (4-pack),1,2.99,08/04/24 22:46,"412 Kachi gali St, Noshero Feroz, Pakistan 02215"
228501,20in Monitor,1,109.99,08/03/24 10:43,"733 Saifi road St, Faisalabad, Pakistan 75001"
228502,AAA Batteries (4-pack),1,2.99,08/24/24 23:11,"772 12th St, Sibbi, Pakistan 10001"
228503,Audionic Sport Headphones,1,99.99,08/10/24 08:22,"25 Ilmi kitab ghar road St, Noshero Feroz, Pakistan 75001"
228504,Flatscreen TV,1,300.0,08/24/24 21:32,"155 Baghdadi St, Bhitt, Pakistan 02215"
228505,34in Ultrawide Monitor,1,379.99,08/29/24 11:23,"706 Old Karachi road St, Noshero Feroz, Pakistan 73301"
228506,Macbook Pro Laptop,1,1700.0,08/20/24 14:04,"968 7th St, Bhitt, Pakistan 94016"
228507,20in Monitor,1,109.99,08/12/24 18:33,"54 Street 1 St, Bhitt, Pakistan 94016"
228508,Macbook Pro Laptop,1,1700.0,08/29/24 14:10,"306 Iqbal Road St, Faisalabad, Pakistan 94016"
228509,USB-C Charging Cable,1,11.95,08/24/24 20:26,"203 New Karachi St, Lahore, Pakistan 75001"
228510,Lightning Charging Cable,1,14.95,08/02/24 12:04,"660 Old Karachi road St, Lahore, Pakistan 10001"
228511,LG Screen for phones,1,600.0,08/29/24 08:51,"594 Agra Taj St, Dadu, Pakistan 94016"
228512,USB-C Charging Cable,1,11.95,08/10/24 11:17,"821 8th St, Faisalabad, Pakistan 73301"
228513,Lightning Charging Cable,1,14.95,08/07/24 13:34,"671 Naya road St, Noshero Feroz, Pakistan 02215"
228514,Apple Airpods,1,150.0,08/20/24 16:54,"896 Agra Taj St, Lahore, Pakistan 94016"
228515,Samsung Phone,1,600.0,08/24/24 19:39,"978 Mithadar St, Attock, Pakistan 75001"
228516,20in Monitor,1,109.99,08/19/24 21:39,"551 Saifi road St, Faisalabad, Pakistan 02215"
228517,USB-C Charging Cable,1,11.95,08/08/24 13:20,"560 Liaqat Chowk St, Lahore, Pakistan 73301"
228518,27in FHD Monitor,1,149.99,08/06/24 09:04,"874 Iqbal Road St, Lahore, Pakistan 75001"
228519,Wired Headphones,1,11.99,08/05/24 21:11,"329 Ilmi kitab ghar road St, Lahore, Pakistan 02215"
228519,Apple Airpods,1,150.0,08/05/24 21:11,"329 Ilmi kitab ghar road St, Lahore, Pakistan 02215"
228520,Audionic Sport Headphones,1,99.99,08/05/24 10:27,"782 Saifi road St, Lahore, Pakistan 73301"
228520,USB-C Charging Cable,1,11.95,08/05/24 10:27,"782 Saifi road St, Lahore, Pakistan 73301"
228521,Apple Airpods,1,150.0,08/23/24 13:10,"332 Jafri sons Road St, Sibbi, Pakistan 73301"
228522,Apple Airpods,1,150.0,08/19/24 08:41,"991 Tipu Sultan road St, Attock, Pakistan 75001"
228523,AAA Batteries (4-pack),2,2.99,08/22/24 23:53,"114 Saddar road St, Faisalabad, Pakistan 10001"
228524,27in FHD Monitor,1,149.99,08/16/24 23:41,"18 Niazi Chowk St, Lahore, Pakistan 94016"
228525,AA Batteries (4-pack),4,3.84,08/26/24 20:25,"148 Light house St, Lahore, Pakistan 73301"
228526,Lightning Charging Cable,1,14.95,08/03/24 14:36,"327 Liaqat Chowk St, Faisalabad, Pakistan 10001"
228527,Lightning Charging Cable,1,14.95,08/25/24 12:04,"629 Bottle Gali St, Attock, Pakistan 73301"
228528,27in FHD Monitor,1,149.99,08/22/24 09:40,"45 7th St, Attock, Pakistan 75001"
228529,AA Batteries (4-pack),1,3.84,08/21/24 14:39,"170 Agra Taj St, Abottabad, Pakistan 73301"
228530,Wired Headphones,1,11.99,08/26/24 19:36,"762 New Karachi St, Pakpattan, Pakistan 75001"
228531,AA Batteries (4-pack),1,3.84,08/02/24 09:06,"851 Shahra e Faisal St, Faisalabad, Pakistan 75001"
228532,AA Batteries (4-pack),1,3.84,08/06/24 21:14,"858 7th St, Faisalabad, Pakistan 10001"
