Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
242345,Lightning Charging Cable,1,14.95,09/10/24 18:12,"352 Quad-e-Azam Road St, Noshero Feroz, Pakistan 94016"
242346,Qmobile Phone,1,400.0,09/16/24 15:16,"183 Kachi gali St, Attock, Pakistan 94016"
242347,ThinkPad Laptop,1,999.99,09/11/24 12:58,"605 Agra Taj St, Faisalabad, Pakistan 10001"
242348,iPhone,1,700.0,09/10/24 19:55,"99 Shireen Jinnah road St, Noshero Feroz, Pakistan 73301"
242349,USB-C Charging Cable,1,11.95,09/23/24 17:49,"560 Shahra e Faisal St, Sibbi, Pakistan 75001"
242350,Lightning Charging Cable,1,14.95,09/28/24 19:42,"166 Baghdadi St, Attock, Pakistan 75001"
242351,AA Batteries (4-pack),3,3.84,09/10/24 18:28,"588 Ilmi kitab ghar road St, Faisalabad, Pakistan 73301"
242352,ThinkPad Laptop,1,999.99,09/02/24 12:58,"185 Naya road St, Attock, Pakistan 02215"
242353,Apple Airpods,1,150.0,09/21/24 09:02,"989 Ghalid road St, Noshero Feroz, Pakistan 94016"
242354,USB-C Charging Cable,1,11.95,09/24/24 14:21,"435 4th St, Dadu, Pakistan 94016"
242355,Apple Airpods,1,150.0,09/23/24 07:29,"844 Baba Adam road St, Lahore, Pakistan 94016"
242356,AAA Batteries (4-pack),1,2.99,09/19/24 20:58,"609 Sindh house road St, Sibbi, Pakistan 73301"
242357,AAA Batteries (4-pack),1,2.99,09/28/24 15:00,"669 8th St, Lahore, Pakistan 94016"
242358,AAA Batteries (4-pack),1,2.99,09/09/24 16:49,"820 Mithadar St, Dadu, Pakistan 02215"
242359,AAA Batteries (4-pack),1,2.99,09/12/24 23:27,"543 Baba Adam road St, Abottabad, Pakistan 75001"
242360,USB-C Charging Cable,1,11.95,09/30/24 09:10,"529 8th St, Lahore, Pakistan 02215"
242361,Wired Headphones,1,11.99,09/18/24 21:43,"241 Tipu Sultan road St, Peshawar, Pakistan 10001"
242362,Wired Headphones,1,11.99,09/02/24 16:29,"591 Kharadar St, Sibbi, Pakistan 94016"
242363,AAA Batteries (4-pack),1,2.99,09/06/24 19:32,"329 8th St, Lahore, Pakistan 02215"
242364,Lightning Charging Cable,1,14.95,09/13/24 01:00,"780 Bottle Gali St, Lahore, Pakistan 10001"
242365,USB-C Charging Cable,1,11.95,09/25/24 11:02,"85 Shahra e Faisal St, Lahore, Pakistan 94016"
242365,Audionic Sport Headphones,2,99.99,09/25/24 11:02,"85 Shahra e Faisal St, Lahore, Pakistan 94016"
242366,Lightning Charging Cable,1,14.95,09/01/24 14:51,"551 Mukka Chowk St, Faisalabad, Pakistan 02215"
242367,AA Batteries (4-pack),1,3.84,09/09/24 21:21,"790 Iqbal Road St, Faisalabad, Pakistan 75001"
242368,Lightning Charging Cable,1,14.95,09/01/24 19:28,"410 Saddar road St, Faisalabad, Pakistan 02215"
242369,AA Batteries (4-pack),2,3.84,09/15/24 16:03,"709 Sindh house road St, Lahore, Pakistan 10001"
242370,AA Batteries (4-pack),2,3.84,09/07/24 09:52,"561 Mukka Chowk St, Attock, Pakistan 10001"
242371,Audionic Sport Headphones,1,99.99,09/08/24 18:28,"170 Jafri sons Road St, Faisalabad, Pakistan 10001"
242372,Wired Headphones,1,11.99,09/09/24 11:10,"302 6th St, Attock, Pakistan 75001"
242373,iPhone,1,700.0,09/26/24 17:59,"134 Saifi road St, Attock, Pakistan 10001"
242374,AAA Batteries (4-pack),5,2.99,09/08/24 15:59,"812 Seaview road St, Lahore, Pakistan 10001"
242375,Macbook Pro Laptop,1,1700.0,09/06/24 20:07,"925 Mukka Chowk St, Lahore, Pakistan 02215"
242376,Lightning Charging Cable,1,14.95,09/09/24 15:58,"820 Perfume Chowk St, Sibbi, Pakistan 94016"
242377,AA Batteries (4-pack),1,3.84,09/16/24 15:09,"856 Purani Sabzimandi road St, Dadu, Pakistan 02215"
242378,USB-C Charging Cable,1,11.95,09/03/24 20:16,"511 Naya road St, Faisalabad, Pakistan 02215"
242379,Wired Headphones,1,11.99,09/10/24 09:31,"355 12th St, Lahore, Pakistan 73301"
242379,Audionic Sport Headphones,1,99.99,09/10/24 09:31,"355 12th St, Lahore, Pakistan 73301"
242380,AA Batteries (4-pack),2,3.84,09/15/24 18:25,"34 Perfume Chowk St, Noshero Feroz, Pakistan 75001"
242381,Flatscreen TV,1,300.0,09/18/24 11:23,"207 10th St, Faisalabad, Pakistan 94016"
242382,USB-C Charging Cable,1,11.95,09/05/24 10:17,"184 Purani Sabzimandi road St, Faisalabad, Pakistan 02215"
242383,Audionic Sport Headphones,1,99.99,09/13/24 14:54,"88 Agra Taj St, Attock, Pakistan 73301"
242384,Wired Headphones,1,11.99,09/11/24 09:51,"864 1st St, Faisalabad, Pakistan 10001"
242385,Apple Airpods,1,150.0,09/20/24 08:38,"134 Madni Road St, Noshero Feroz, Pakistan 02215"
242386,Lightning Charging Cable,2,14.95,09/15/24 21:27,"592 Hikmat chowk St, Faisalabad, Pakistan 10001"
242387,Lightning Charging Cable,1,14.95,09/12/24 12:18,"781 Bhains Colony St, Faisalabad, Pakistan 75001"
242388,Lightning Charging Cable,1,14.95,09/02/24 17:28,"572 2nd St, Abottabad, Pakistan 75001"
242389,AAA Batteries (4-pack),1,2.99,09/12/24 16:03,"580 Hikmat chowk St, Faisalabad, Pakistan 73301"
242390,AAA Batteries (4-pack),3,2.99,09/26/24 20:05,"274 Shahra e Faisal St, Noshero Feroz, Pakistan 94016"
242391,Lightning Charging Cable,2,14.95,09/17/24 09:45,"157 Rizvi thana road St, Lahore, Pakistan 02215"
242392,AAA Batteries (4-pack),1,2.99,09/18/24 22:03,"421 Niazi Chowk St, Peshawar, Pakistan 75001"
242393,Lightning Charging Cable,1,14.95,09/26/24 17:45,"564 Mithadar St, Lahore, Pakistan 94016"
242394,Macbook Pro Laptop,1,1700.0,09/29/24 13:39,"472 8th St, Lahore, Pakistan 75001"
242395,USB-C Charging Cable,1,11.95,09/23/24 11:40,"429 Street 1 St, Faisalabad, Pakistan 10001"
242396,ThinkPad Laptop,1,999.99,09/24/24 22:38,"609 Ilmi kitab ghar road St, Noshero Feroz, Pakistan 73301"
242397,AAA Batteries (4-pack),2,2.99,09/16/24 09:24,"881 Shujaat Road St, Abottabad, Pakistan 75001"
242398,iPhone,1,700.0,09/27/24 19:46,"907 Light house St, Lahore, Pakistan 94016"
242399,AA Batteries (4-pack),1,3.84,09/15/24 01:35,"494 Rizvi thana road St, Sibbi, Pakistan 73301"
242400,Qmobile Phone,1,400.0,09/14/24 17:43,"844 Shireen Jinnah road St, Noshero Feroz, Pakistan 94016"
242401,Lightning Charging Cable,1,14.95,09/15/24 20:42,"865 Tipu Sultan road St, Dadu, Pakistan 75001"
242402,27in 4K Gaming Monitor,1,389.99,09/04/24 18:50,"806 Perfume Chowk St, Dadu, Pakistan 94016"
242403,Apple Airpods,1,150.0,09/30/24 10:08,"696 Rizvi thana road St, Abottabad, Pakistan 75001"
242404,Lightning Charging Cable,1,14.95,09/06/24 21:17,"368 Madni Road St, Bhitt, Pakistan 10001"
242405,Macbook Pro Laptop,1,1700.0,09/17/24 17:55,"629 10th St, Lahore, Pakistan 75001"
242406,AAA Batteries (4-pack),1,2.99,09/24/24 01:23,"91 4th St, Lahore, Pakistan 73301"
242407,AAA Batteries (4-pack),3,2.99,09/24/24 14:05,"196 Agra Taj St, Bhitt, Pakistan 75001"
242408,Wired Headphones,1,11.99,09/04/24 11:47,"543 Agra Taj St, Noshero Feroz, Pakistan 73301"
242409,iPhone,1,700.0,09/08/24 13:20,"40 Light house St, Peshawar, Pakistan 94016"
242410,AA Batteries (4-pack),1,3.84,09/19/24 18:16,"332 8th St, Faisalabad, Pakistan 02215"
242411,AA Batteries (4-pack),1,3.84,09/18/24 20:20,"691 1st St, Faisalabad, Pakistan 73301"
242412,AAA Batteries (4-pack),1,2.99,09/23/24 16:58,"686 Ilmi kitab ghar road St, Bhitt, Pakistan 02215"
242413,USB-C Charging Cable,1,11.95,09/03/24 00:01,"257 Shireen Jinnah road St, Bhitt, Pakistan 94016"
242414,Apple Airpods,1,150.0,09/25/24 17:56,"826 Asad Road St, Faisalabad, Pakistan 02215"
242415,Audionic Sport Headphones,1,99.99,09/01/24 09:55,"286 New Karachi St, Noshero Feroz, Pakistan 75001"
242415,USB-C Charging Cable,1,11.95,09/01/24 09:55,"286 New Karachi St, Noshero Feroz, Pakistan 75001"
242416,27in FHD Monitor,1,149.99,09/09/24 19:40,"537 Sindh house road St, Faisalabad, Pakistan 94016"
242417,AAA Batteries (4-pack),3,2.99,09/28/24 18:56,"609 4th St, Dadu, Pakistan 94016"
242418,Samsung Phone,1,600.0,09/15/24 16:08,"22 Kharadar St, Sibbi, Pakistan 75001"
242419,Macbook Pro Laptop,1,1700.0,09/06/24 08:25,"10 Mukka Chowk St, Abottabad, Pakistan 02215"
242420,Qmobile Phone,1,400.0,09/06/24 21:29,"633 12th St, Faisalabad, Pakistan 10001"
242421,AA Batteries (4-pack),2,3.84,09/07/24 14:45,"136 Shujaat Road St, Faisalabad, Pakistan 10001"
242422,USB-C Charging Cable,1,11.95,09/04/24 15:40,"935 Purani Sabzimandi road St, Sibbi, Pakistan 73301"
242423,Lightning Charging Cable,1,14.95,09/30/24 12:21,"917 Rizvi thana road St, Lahore, Pakistan 94016"
242424,Wired Headphones,1,11.99,09/09/24 23:56,"868 Old Karachi road St, Bhitt, Pakistan 10001"
242425,AAA Batteries (4-pack),2,2.99,09/05/24 09:30,"762 Jafri sons Road St, Faisalabad, Pakistan 73301"
242426,AA Batteries (4-pack),1,3.84,09/23/24 20:40,"157 Agra Taj St, Faisalabad, Pakistan 75001"
242427,ThinkPad Laptop,1,999.99,09/21/24 12:15,"219 Kharadar St, Faisalabad, Pakistan 10001"
242428,ThinkPad Laptop,1,999.99,09/24/24 13:52,"897 Tipu Sultan road St, Noshero Feroz, Pakistan 10001"
242429,ThinkPad Laptop,1,999.99,09/20/24 21:57,"170 12th St, Noshero Feroz, Pakistan 94016"
242430,Apple Airpods,1,150.0,09/21/24 16:46,"750 Mithadar St, Abottabad, Pakistan 10001"
242431,USB-C Charging Cable,1,11.95,09/15/24 12:32,"105 7th St, Bhitt, Pakistan 94016"
242432,27in FHD Monitor,1,149.99,09/18/24 22:55,"821 Seaview road St, Abottabad, Pakistan 75001"
242433,Apple Airpods,1,150.0,09/10/24 10:32,"228 Jafri sons Road St, Dadu, Pakistan 10001"
242434,Samsung Phone,1,600.0,09/29/24 15:15,"868 5th St, Faisalabad, Pakistan 73301"
242435,Audionic Sport Headphones,1,99.99,09/20/24 09:24,"713 Liaqat Chowk St, Faisalabad, Pakistan 75001"
242436,Lightning Charging Cable,2,14.95,09/12/24 11:04,"186 Old Karachi road St, Abottabad, Pakistan 75001"
242437,AA Batteries (4-pack),2,3.84,09/11/24 10:53,"824 8th St, Abottabad, Pakistan 10001"
242438,20in Monitor,1,109.99,09/30/24 12:18,"392 Baghdadi St, Lahore, Pakistan 02215"
242439,AAA Batteries (4-pack),2,2.99,09/03/24 00:38,"689 Ghalid road St, Faisalabad, Pakistan 02215"
242440,Flatscreen TV,1,300.0,09/04/24 22:55,"223 Shahra e Faisal St, Faisalabad, Pakistan 73301"
242441,20in Monitor,1,109.99,09/18/24 17:55,"973 Hikmat chowk St, Noshero Feroz, Pakistan 94016"
242442,AA Batteries (4-pack),2,3.84,09/24/24 12:47,"404 10th St, Lahore, Pakistan 02215"
242443,Lightning Charging Cable,1,14.95,09/15/24 01:41,"994 Faisal Road St, Lahore, Pakistan 75001"
242444,Lightning Charging Cable,1,14.95,09/03/24 10:53,"36 Shujaat Road St, Pakpattan, Pakistan 73301"
242444,USB-C Charging Cable,1,11.95,09/03/24 10:53,"36 Shujaat Road St, Pakpattan, Pakistan 73301"
242445,27in 4K Gaming Monitor,1,389.99,09/16/24 16:18,"740 Baba Adam road St, Faisalabad, Pakistan 75001"
242446,USB-C Charging Cable,1,11.95,09/15/24 20:34,"421 1st St, Faisalabad, Pakistan 10001"
242447,ThinkPad Laptop,1,999.99,09/28/24 16:59,"923 Urdu Bazar road St, Peshawar, Pakistan 75001"
242448,iPhone,1,700.0,09/07/24 08:58,"293 Saddar road St, Abottabad, Pakistan 75001"
242448,Lightning Charging Cable,2,14.95,09/07/24 08:58,"293 Saddar road St, Abottabad, Pakistan 75001"
242448,Wired Headphones,1,11.99,09/07/24 08:58,"293 Saddar road St, Abottabad, Pakistan 75001"
242449,Macbook Pro Laptop,1,1700.0,09/16/24 21:31,"638 1st St, Lahore, Pakistan 75001"
242450,27in FHD Monitor,1,149.99,09/21/24 09:11,"311 12th St, Lahore, Pakistan 10001"
242451,ThinkPad Laptop,1,999.99,09/14/24 18:50,"669 Jafri sons Road St, Lahore, Pakistan 73301"
242452,USB-C Charging Cable,1,11.95,09/07/24 22:12,"725 Mithadar St, Faisalabad, Pakistan 75001"
242453,USB-C Charging Cable,1,11.95,09/26/24 11:15,"102 10th St, Attock, Pakistan 10001"
242454,AA Batteries (4-pack),1,3.84,09/14/24 12:26,"772 Jafri sons Road St, Noshero Feroz, Pakistan 73301"
242455,USB-C Charging Cable,1,11.95,09/21/24 11:56,"254 Light house St, Faisalabad, Pakistan 94016"
242456,ThinkPad Laptop,1,999.99,09/25/24 14:32,"749 Ghalid road St, Faisalabad, Pakistan 75001"
242457,AA Batteries (4-pack),1,3.84,09/16/24 13:59,"973 Sindh house road St, Abottabad, Pakistan 10001"
242458,Wired Headphones,1,11.99,09/29/24 16:19,"867 4th St, Noshero Feroz, Pakistan 10001"
242459,34in Ultrawide Monitor,1,379.99,09/25/24 19:09,"124 Madni Road St, Lahore, Pakistan 02215"
242460,ThinkPad Laptop,1,999.99,09/06/24 17:07,"474 Perfume Chowk St, Lahore, Pakistan 10001"
242461,Apple Airpods,1,150.0,09/20/24 13:55,"703 Pakistan Chowk St, Lahore, Pakistan 10001"
242462,USB-C Charging Cable,1,11.95,09/03/24 08:12,"686 Jafri sons Road St, Abottabad, Pakistan 02215"
242463,Audionic Sport Headphones,1,99.99,09/29/24 14:33,"668 Kachi gali St, Faisalabad, Pakistan 02215"
242464,Lightning Charging Cable,1,14.95,09/07/24 05:34,"380 Kachi gali St, Faisalabad, Pakistan 73301"
242465,Apple Airpods,1,150.0,09/23/24 14:19,"923 Kachi gali St, Lahore, Pakistan 02215"
242466,Lightning Charging Cable,1,14.95,09/17/24 22:09,"817 Shujaat Road St, Noshero Feroz, Pakistan 10001"
242467,Qmobile Phone,1,400.0,09/29/24 15:19,"707 5th St, Bhitt, Pakistan 75001"
242468,Audionic Sport Headphones,1,99.99,09/28/24 10:57,"16 10th St, Lahore, Pakistan 94016"
242468,USB-C Charging Cable,1,11.95,09/28/24 10:57,"16 10th St, Lahore, Pakistan 94016"
242469,AA Batteries (4-pack),2,3.84,09/09/24 14:24,"700 Baba Adam road St, Peshawar, Pakistan 94016"
242470,Audionic Sport Headphones,1,99.99,09/05/24 00:09,"576 Baba Adam road St, Lahore, Pakistan 75001"
242471,iPhone,1,700.0,09/16/24 19:40,"73 Mukka Chowk St, Lahore, Pakistan 75001"
242472,USB-C Charging Cable,1,11.95,09/24/24 01:01,"957 Saifi road St, Peshawar, Pakistan 94016"
242473,Macbook Pro Laptop,1,1700.0,09/02/24 23:04,"516 1st St, Lahore, Pakistan 94016"
242474,USB-C Charging Cable,1,11.95,09/30/24 11:15,"52 Hikmat chowk St, Dadu, Pakistan 10001"
Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
242475,USB-C Charging Cable,1,11.95,09/27/24 17:09,"634 4th St, Bhitt, Pakistan 02215"
242476,20in Monitor,1,109.99,09/05/24 10:36,"120 Light house St, Noshero Feroz, Pakistan 02215"
242477,AAA Batteries (4-pack),3,2.99,09/15/24 11:06,"49 Hikmat chowk St, Faisalabad, Pakistan 73301"
242478,Lightning Charging Cable,1,14.95,09/22/24 20:39,"394 Agra Taj St, Dadu, Pakistan 94016"
242479,USB-C Charging Cable,2,11.95,09/20/24 13:34,"40 Tipu Sultan road St, Sibbi, Pakistan 75001"
242480,Wired Headphones,1,11.99,09/29/24 01:46,"608 Street 1 St, Abottabad, Pakistan 94016"
242481,AAA Batteries (4-pack),2,2.99,09/16/24 00:37,"492 5th St, Bhitt, Pakistan 73301"
242482,ThinkPad Laptop,1,999.99,09/18/24 21:59,"396 7th St, Attock, Pakistan 02215"
242483,Wired Headphones,1,11.99,09/29/24 16:24,"654 Pakistan Chowk St, Faisalabad, Pakistan 02215"
242484,Wired Headphones,1,11.99,09/25/24 11:28,"950 8th St, Lahore, Pakistan 73301"
242485,AAA Batteries (4-pack),1,2.99,09/25/24 22:33,"928 Kachi gali St, Lahore, Pakistan 10001"
242486,Lightning Charging Cable,1,14.95,09/10/24 10:56,"794 Bhains Colony St, Lahore, Pakistan 73301"
242487,27in FHD Monitor,1,149.99,09/10/24 10:23,"246 2nd St, Noshero Feroz, Pakistan 94016"
242488,27in FHD Monitor,1,149.99,09/30/24 12:31,"558 10th St, Pakpattan, Pakistan 73301"
242489,Wired Headphones,1,11.99,09/14/24 01:50,"832 Shireen Jinnah road St, Sibbi, Pakistan 10001"
242489,ThinkPad Laptop,1,999.99,09/14/24 01:50,"832 Shireen Jinnah road St, Sibbi, Pakistan 10001"
242490,Apple Airpods,1,150,09/06/24 14:37,"821 Niazi Chowk St, Faisalabad, Pakistan 10001"
242491,USB-C Charging Cable,2,11.95,09/16/24 12:28,"466 Purani Sabzimandi road St, Faisalabad, Pakistan 75001"
242492,AAA Batteries (4-pack),1,2.99,09/02/24 08:36,"257 Bottle Gali St, Lahore, Pakistan 10001"
242493,AAA Batteries (4-pack),1,2.99,09/30/24 17:29,"963 Shujaat Road St, Peshawar, Pakistan 02215"
242494,AA Batteries (4-pack),2,3.84,09/23/24 15:36,"75 Niazi Chowk St, Faisalabad, Pakistan 73301"
242495,AAA Batteries (4-pack),2,2.99,09/19/24 11:22,"641 Bottle Gali St, Attock, Pakistan 10001"
242496,Flatscreen TV,1,300,09/14/24 19:51,"743 Faisal Road St, Attock, Pakistan 73301"
242497,AAA Batteries (4-pack),3,2.99,09/20/24 23:27,"737 Sindh house road St, Dadu, Pakistan 02215"
242497,AAA Batteries (4-pack),2,2.99,09/20/24 23:27,"737 Sindh house road St, Dadu, Pakistan 02215"
242498,Apple Airpods,1,150,09/09/24 15:43,"202 Saddar road St, Bhitt, Pakistan 02215"
242499,Flatscreen TV,1,300,09/24/24 14:42,"366 Perfume Chowk St, Faisalabad, Pakistan 10001"
242500,USB-C Charging Cable,1,11.95,09/10/24 20:48,"229 Mithadar St, Peshawar, Pakistan 73301"
242501,Apple Airpods,1,150,09/16/24 08:57,"210 2nd St, Faisalabad, Pakistan 73301"
242502,Audionic Sport Headphones,1,99.99,09/13/24 12:37,"571 Madni Road St, Lahore, Pakistan 73301"
242502,Wired Headphones,1,11.99,09/13/24 12:37,"571 Madni Road St, Lahore, Pakistan 73301"
242503,USB-C Charging Cable,2,11.95,09/09/24 10:07,"628 Seaview road St, Lahore, Pakistan 73301"
242504,USB-C Charging Cable,1,11.95,09/27/24 20:40,"838 Rizvi thana road St, Lahore, Pakistan 75001"
242505,AAA Batteries (4-pack),1,2.99,09/06/24 20:10,"323 Saddar road St, Bhitt, Pakistan 73301"
242506,Wired Headphones,1,11.99,09/30/24 17:00,"497 Baghdadi St, Attock, Pakistan 73301"
242507,USB-C Charging Cable,1,11.95,09/23/24 13:27,"887 Street 1 St, Faisalabad, Pakistan 73301"
242508,Wired Headphones,1,11.99,09/21/24 12:59,"220 Niazi Chowk St, Faisalabad, Pakistan 94016"
242509,ThinkPad Laptop,1,999.99,09/23/24 10:11,"888 Bottle Gali St, Dadu, Pakistan 02215"
242510,27in 4K Gaming Monitor,1,389.99,09/15/24 17:58,"422 Shujaat Road St, Faisalabad, Pakistan 73301"
242511,AA Batteries (4-pack),2,3.84,09/18/24 13:52,"141 Mukka Chowk St, Faisalabad, Pakistan 94016"
242512,AA Batteries (4-pack),1,3.84,09/26/24 13:46,"8 Asad Road St, Abottabad, Pakistan 02215"
242513,Lightning Charging Cable,1,14.95,09/21/24 08:42,"25 10th St, Lahore, Pakistan 10001"
242514,AAA Batteries (4-pack),1,2.99,09/10/24 08:26,"398 5th St, Sibbi, Pakistan 10001"
242515,Lightning Charging Cable,1,14.95,09/11/24 20:36,"968 Shireen Jinnah road St, Pakpattan, Pakistan 73301"
242516,Wired Headphones,1,11.99,09/30/24 20:18,"273 Asad Road St, Sibbi, Pakistan 75001"
242517,Wired Headphones,1,11.99,09/21/24 12:52,"164 Ghalid road St, Faisalabad, Pakistan 94016"
242518,USB-C Charging Cable,1,11.95,09/18/24 11:48,"489 Bhains Colony St, Lahore, Pakistan 75001"
242519,20in Monitor,1,109.99,09/03/24 13:34,"898 Madni Road St, Attock, Pakistan 10001"
242520,Samsung Phone,1,600,09/08/24 11:54,"978 Shireen Jinnah road St, Faisalabad, Pakistan 75001"
242521,ThinkPad Laptop,1,999.99,09/21/24 20:03,"224 Agra Taj St, Noshero Feroz, Pakistan 02215"
242522,Macbook Pro Laptop,1,1700,09/09/24 17:56,"847 Saifi road St, Abottabad, Pakistan 02215"
242523,USB-C Charging Cable,1,11.95,09/14/24 22:32,"329 Pakistan Chowk St, Sibbi, Pakistan 94016"
242524,Wired Headphones,1,11.99,09/05/24 19:19,"410 Iqbal Road St, Lahore, Pakistan 02215"
242525,USB-C Charging Cable,1,11.95,09/26/24 20:35,"108 Sindh house road St, Sibbi, Pakistan 94016"
242526,Wired Headphones,1,11.99,09/09/24 12:00,"452 11th St, Noshero Feroz, Pakistan 94016"
242527,USB-C Charging Cable,1,11.95,09/13/24 07:23,"170 Ghalid road St, Peshawar, Pakistan 10001"
