Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
154177,Audionic Sport Headphones,1,99.99,02/25/24 11:14,"320 8th St, Abottabad, Pakistan 94016"
154178,AA Batteries (4-pack),1,3.84,02/28/24 12:59,"212 Tipu Sultan road St, Bhitt, Pakistan 75001"
154179,AA Batteries (4-pack),1,3.84,02/06/24 18:51,"651 Baba Adam road St, Lahore, Pakistan 94016"
154180,Apple Airpods,1,150.0,02/20/24 12:31,"76 Liaqat Chowk St, Faisalabad, Pakistan 73301"
154181,AAA Batteries (4-pack),1,2.99,02/06/24 11:40,"231 5th St, Noshero Feroz, Pakistan 10001"
154182,USB-C Charging Cable,1,11.95,02/14/24 09:29,"458 Ghalid road St, Faisalabad, Pakistan 02215"
154183,Wired Headphones,1,11.99,02/27/24 23:27,"9 Bottle Gali St, Dadu, Pakistan 94016"
154184,27in FHD Monitor,1,149.99,02/24/24 16:51,"178 Iqbal Road St, Noshero Feroz, Pakistan 02215"
154185,20in Monitor,1,109.99,02/05/24 17:15,"696 5th St, Lahore, Pakistan 02215"
154186,34in Ultrawide Monitor,1,379.99,02/15/24 22:42,"863 4th St, Abottabad, Pakistan 10001"
154187,USB-C Charging Cable,2,11.95,02/05/24 16:11,"241 Purani Sabzimandi road St, Faisalabad, Pakistan 94016"
154188,Macbook Pro Laptop,1,1700.0,02/16/24 10:45,"601 Light house St, Noshero Feroz, Pakistan 73301"
154189,AAA Batteries (4-pack),1,2.99,02/29/24 08:47,"543 New Karachi St, Bhitt, Pakistan 94016"
154190,USB-C Charging Cable,1,11.95,02/10/24 12:38,"270 Light house St, Lahore, Pakistan 02215"
154191,Wired Headphones,1,11.99,02/26/24 00:27,"94 Niazi Chowk St, Noshero Feroz, Pakistan 10001"
154192,AA Batteries (4-pack),1,3.84,02/09/24 11:56,"32 Kachi gali St, Attock, Pakistan 10001"
154193,Wired Headphones,2,11.99,02/29/24 06:13,"975 Rizvi thana road St, Faisalabad, Pakistan 73301"
154194,USB-C Charging Cable,1,11.95,02/29/24 21:46,"894 Baghdadi St, Faisalabad, Pakistan 02215"
154195,Audionic Sport Headphones,1,99.99,02/07/24 17:29,"437 2nd St, Lahore, Pakistan 02215"
154195,USB-C Charging Cable,1,11.95,02/07/24 17:29,"437 2nd St, Lahore, Pakistan 02215"
154196,USB-C Charging Cable,1,11.95,02/05/24 18:08,"212 Jafri sons Road St, Dadu, Pakistan 94016"
154197,20in Monitor,1,109.99,02/19/24 15:39,"869 Iqbal Road St, Dadu, Pakistan 94016"
154198,AAA Batteries (4-pack),1,2.99,02/22/24 12:49,"855 Saifi road St, Dadu, Pakistan 73301"
154199,Audionic Sport Headphones,1,99.99,02/29/24 14:59,"201 Baghdadi St, Pakpattan, Pakistan 75001"
154199,Wired Headphones,1,11.99,02/29/24 14:59,"201 Baghdadi St, Pakpattan, Pakistan 75001"
154200,Apple Airpods,1,150.0,02/03/24 19:21,"251 4th St, Faisalabad, Pakistan 73301"
154201,iPhone,1,700.0,02/26/24 13:01,"65 New Karachi St, Attock, Pakistan 94016"
154202,AAA Batteries (4-pack),4,2.99,02/18/24 11:25,"407 Shahra e Faisal St, Sibbi, Pakistan 10001"
154203,ThinkPad Laptop,1,999.99,02/20/24 12:35,"855 Light house St, Bhitt, Pakistan 75001"
154204,Wired Headphones,1,11.99,02/25/24 17:15,"514 Bhains Colony St, Abottabad, Pakistan 10001"
154204,Samsung Phone,1,600.0,02/25/24 17:15,"514 Bhains Colony St, Abottabad, Pakistan 10001"
154205,USB-C Charging Cable,1,11.95,02/24/24 20:51,"109 Tipu Sultan road St, Sibbi, Pakistan 10001"
154206,Lightning Charging Cable,1,14.95,02/03/24 17:55,"458 Jafri sons Road St, Sibbi, Pakistan 10001"
154207,Apple Airpods,1,150.0,02/26/24 16:36,"568 Jafri sons Road St, Dadu, Pakistan 75001"
154208,Flatscreen TV,1,300.0,02/18/24 15:09,"857 Baba Adam road St, Noshero Feroz, Pakistan 73301"
154209,USB-C Charging Cable,1,11.95,02/18/24 13:09,"146 Niazi Chowk St, Lahore, Pakistan 10001"
154210,LG Screen for phones,1,600.0,02/26/24 18:57,"71 Saddar road St, Lahore, Pakistan 73301"
154211,Lightning Charging Cable,1,14.95,02/02/24 21:10,"35 Saddar road St, Faisalabad, Pakistan 75001"
154212,AAA Batteries (4-pack),1,2.99,02/01/24 21:07,"766 8th St, Abottabad, Pakistan 02215"
154213,LG Laptop Battery,1,600.0,02/07/24 15:43,"310 11th St, Sibbi, Pakistan 73301"
154214,USB-C Charging Cable,1,11.95,02/06/24 14:41,"358 Saddar road St, Bhitt, Pakistan 75001"
154215,Apple Airpods,1,150.0,02/21/24 22:15,"346 Pakistan Chowk St, Abottabad, Pakistan 02215"
154216,27in FHD Monitor,1,149.99,02/24/24 01:12,"514 Liaqat Chowk St, Bhitt, Pakistan 02215"
154217,USB-C Charging Cable,2,11.95,02/01/24 18:35,"979 10th St, Noshero Feroz, Pakistan 94016"
154218,Apple Airpods,1,150.0,02/17/24 12:16,"252 2nd St, Noshero Feroz, Pakistan 75001"
154219,Audionic Sport Headphones,1,99.99,02/12/24 22:26,"842 Mithadar St, Faisalabad, Pakistan 73301"
154220,Wired Headphones,1,11.99,02/03/24 20:01,"511 Saifi road St, Noshero Feroz, Pakistan 10001"
154221,Lightning Charging Cable,1,14.95,02/19/24 11:51,"336 Light house St, Attock, Pakistan 94016"
154222,AA Batteries (4-pack),1,3.84,02/25/24 20:52,"221 Sindh house road St, Peshawar, Pakistan 73301"
154223,AA Batteries (4-pack),1,3.84,02/25/24 19:55,"749 Agra Taj St, Bhitt, Pakistan 73301"
154224,USB-C Charging Cable,1,11.95,02/26/24 17:13,"829 Mithadar St, Bhitt, Pakistan 94016"
154225,Lightning Charging Cable,1,14.95,02/18/24 09:53,"378 Ilmi kitab ghar road St, Bhitt, Pakistan 94016"
154226,Lightning Charging Cable,1,14.95,03/01/24 02:09,"886 Quad-e-Azam Road St, Lahore, Pakistan 75001"
154227,27in FHD Monitor,1,149.99,02/18/24 05:59,"537 Madni Road St, Abottabad, Pakistan 10001"
154228,USB-C Charging Cable,1,11.95,02/15/24 17:37,"514 Naya road St, Lahore, Pakistan 02215"
154229,AAA Batteries (4-pack),1,2.99,02/18/24 19:35,"997 Bhains Colony St, Bhitt, Pakistan 02215"
154230,27in 4K Gaming Monitor,1,389.99,02/03/24 18:32,"725 Jafri sons Road St, Lahore, Pakistan 10001"
154231,USB-C Charging Cable,1,11.95,02/29/24 19:26,"939 7th St, Attock, Pakistan 75001"
154232,Apple Airpods,1,150.0,02/11/24 01:39,"259 Mithadar St, Lahore, Pakistan 94016"
154233,AAA Batteries (4-pack),1,2.99,02/06/24 07:22,"628 Light house St, Lahore, Pakistan 94016"
154233,27in 4K Gaming Monitor,1,389.99,02/06/24 07:22,"628 Light house St, Lahore, Pakistan 94016"
154234,Apple Airpods,1,150.0,02/15/24 10:09,"600 Urdu Bazar road St, Bhitt, Pakistan 10001"
154235,USB-C Charging Cable,1,11.95,02/02/24 12:09,"708 7th St, Faisalabad, Pakistan 10001"
154236,Lightning Charging Cable,1,14.95,02/01/24 11:29,"793 Shahra e Faisal St, Noshero Feroz, Pakistan 94016"
154237,USB-C Charging Cable,1,11.95,02/29/24 10:43,"131 8th St, Attock, Pakistan 73301"
154238,AA Batteries (4-pack),1,3.84,02/12/24 14:49,"301 New Karachi St, Noshero Feroz, Pakistan 02215"
154239,Wired Headphones,1,11.99,02/01/24 14:37,"188 Street 1 St, Attock, Pakistan 73301"
154240,USB-C Charging Cable,1,11.95,02/17/24 20:33,"626 New Karachi St, Peshawar, Pakistan 73301"
154241,USB-C Charging Cable,1,11.95,02/26/24 17:13,"368 Madni Road St, Noshero Feroz, Pakistan 10001"
154242,USB-C Charging Cable,3,11.95,02/16/24 17:50,"212 Jafri sons Road St, Noshero Feroz, Pakistan 10001"
154243,Apple Airpods,1,150.0,02/17/24 13:26,"482 Shireen Jinnah road St, Sibbi, Pakistan 02215"
154244,USB-C Charging Cable,1,11.95,02/13/24 11:07,"367 Light house St, Faisalabad, Pakistan 02215"
154245,USB-C Charging Cable,1,11.95,02/12/24 11:11,"615 1st St, Abottabad, Pakistan 73301"
154246,Samsung Phone,1,600.0,02/22/24 20:48,"177 7th St, Noshero Feroz, Pakistan 73301"
154247,Apple Airpods,1,150.0,02/24/24 20:18,"304 Ghalid road St, Noshero Feroz, Pakistan 10001"
154248,AAA Batteries (4-pack),2,2.99,02/02/24 20:02,"443 Shujaat Road St, Dadu, Pakistan 02215"
154249,27in FHD Monitor,1,149.99,02/23/24 15:18,"182 Shireen Jinnah road St, Noshero Feroz, Pakistan 94016"
154250,Wired Headphones,1,11.99,02/03/24 07:27,"134 Saddar road St, Lahore, Pakistan 75001"
154251,AA Batteries (4-pack),1,3.84,02/12/24 19:59,"360 4th St, Peshawar, Pakistan 94016"
154252,Apple Airpods,1,150.0,02/08/24 20:19,"346 Agra Taj St, Faisalabad, Pakistan 94016"
154253,Macbook Pro Laptop,1,1700.0,02/20/24 14:19,"637 Saddar road St, Lahore, Pakistan 73301"
154254,AAA Batteries (4-pack),1,2.99,02/28/24 17:11,"678 Hikmat chowk St, Bhitt, Pakistan 73301"
154255,Apple Airpods,1,150.0,02/26/24 18:53,"784 Mithadar St, Noshero Feroz, Pakistan 73301"
154256,AA Batteries (4-pack),1,3.84,02/24/24 18:19,"471 Sindh house road St, Faisalabad, Pakistan 73301"
154257,Audionic Sport Headphones,1,99.99,02/04/24 22:08,"936 8th St, Peshawar, Pakistan 73301"
154258,27in 4K Gaming Monitor,1,389.99,02/26/24 09:59,"429 Shujaat Road St, Bhitt, Pakistan 10001"
154259,AAA Batteries (4-pack),3,2.99,02/19/24 12:02,"337 Shujaat Road St, Sibbi, Pakistan 02215"
154260,Lightning Charging Cable,1,14.95,02/18/24 15:22,"44 Street 1 St, Lahore, Pakistan 02215"
154261,Samsung Phone,1,600.0,02/16/24 22:19,"392 4th St, Dadu, Pakistan 73301"
154262,Apple Airpods,1,150.0,02/21/24 13:13,"156 5th St, Faisalabad, Pakistan 02215"
154263,Lightning Charging Cable,1,14.95,02/20/24 16:44,"430 Niazi Chowk St, Attock, Pakistan 02215"
154264,Lightning Charging Cable,1,14.95,02/05/24 18:26,"696 Seaview road St, Faisalabad, Pakistan 10001"
154265,AA Batteries (4-pack),2,3.84,02/22/24 12:58,"920 8th St, Peshawar, Pakistan 10001"
154266,USB-C Charging Cable,1,11.95,02/28/24 20:39,"548 Kharadar St, Abottabad, Pakistan 73301"
154267,AAA Batteries (4-pack),2,2.99,02/21/24 00:26,"800 Ghalid road St, Attock, Pakistan 02215"
154268,20in Monitor,1,109.99,02/11/24 10:29,"858 Asad Road St, Dadu, Pakistan 10001"
154269,Flatscreen TV,1,300.0,02/24/24 22:15,"651 Niazi Chowk St, Bhitt, Pakistan 94016"
154270,AA Batteries (4-pack),1,3.84,02/20/24 15:35,"88 Baba Adam road St, Dadu, Pakistan 94016"
154271,USB-C Charging Cable,1,11.95,02/23/24 22:23,"488 Bhains Colony St, Dadu, Pakistan 10001"
154272,USB-C Charging Cable,1,11.95,02/18/24 20:52,"24 Hikmat chowk St, Faisalabad, Pakistan 02215"
154273,Apple Airpods,1,150.0,02/21/24 00:03,"57 Kharadar St, Abottabad, Pakistan 10001"
154274,AA Batteries (4-pack),1,3.84,02/01/24 16:31,"899 Baba Adam road St, Faisalabad, Pakistan 73301"
154275,AA Batteries (4-pack),1,3.84,02/22/24 18:26,"211 7th St, Dadu, Pakistan 10001"
154276,USB-C Charging Cable,1,11.95,02/12/24 10:52,"201 11th St, Lahore, Pakistan 75001"
154277,AA Batteries (4-pack),1,3.84,02/13/24 11:18,"23 Baghdadi St, Faisalabad, Pakistan 10001"
154278,ThinkPad Laptop,1,999.99,02/29/24 21:18,"263 Ghalid road St, Faisalabad, Pakistan 94016"
154279,Lightning Charging Cable,1,14.95,02/19/24 08:52,"565 Tipu Sultan road St, Peshawar, Pakistan 94016"
154280,Wired Headphones,1,11.99,02/05/24 00:17,"64 New Karachi St, Faisalabad, Pakistan 10001"
154281,Lightning Charging Cable,1,14.95,02/17/24 22:48,"554 Shireen Jinnah road St, Attock, Pakistan 10001"
154282,iPhone,1,700.0,02/14/24 18:04,"521 Bottle Gali St, Lahore, Pakistan 10001"
154283,Qmobile Phone,1,400.0,02/04/24 16:48,"997 Purani Sabzimandi road St, Dadu, Pakistan 73301"
154284,34in Ultrawide Monitor,1,379.99,02/06/24 20:27,"745 Naya road St, Faisalabad, Pakistan 75001"
154285,Apple Airpods,1,150.0,02/02/24 11:51,"277 Baghdadi St, Bhitt, Pakistan 10001"
154286,AAA Batteries (4-pack),1,2.99,02/14/24 17:53,"630 Pakistan Chowk St, Sibbi, Pakistan 73301"
154287,Lightning Charging Cable,1,14.95,02/10/24 21:11,"6 Baghdadi St, Sibbi, Pakistan 02215"
154288,Audionic Sport Headphones,1,99.99,02/04/24 15:25,"608 Shireen Jinnah road St, Attock, Pakistan 94016"
154289,Wired Headphones,1,11.99,02/12/24 08:03,"7 Niazi Chowk St, Faisalabad, Pakistan 73301"
154290,USB-C Charging Cable,1,11.95,02/26/24 15:22,"689 Rizvi thana road St, Sibbi, Pakistan 75001"
154291,USB-C Charging Cable,2,11.95,02/17/24 17:25,"701 Light house St, Faisalabad, Pakistan 75001"
154292,Lightning Charging Cable,1,14.95,02/14/24 20:29,"385 11th St, Lahore, Pakistan 94016"
154293,AAA Batteries (4-pack),1,2.99,02/21/24 17:05,"4 4th St, Lahore, Pakistan 02215"
154294,27in 4K Gaming Monitor,1,389.99,02/27/24 20:31,"249 Baba Adam road St, Lahore, Pakistan 73301"
154295,27in 4K Gaming Monitor,1,389.99,02/10/24 10:52,"642 Kachi gali St, Attock, Pakistan 75001"
154296,Wired Headphones,1,11.99,02/27/24 04:31,"618 Urdu Bazar road St, Lahore, Pakistan 10001"
154297,AA Batteries (4-pack),1,3.84,02/01/24 14:29,"64 2nd St, Attock, Pakistan 94016"
154298,Lightning Charging Cable,1,14.95,02/28/24 01:19,"170 5th St, Attock, Pakistan 73301"
154299,AA Batteries (4-pack),1,3.84,02/12/24 19:48,"300 Jafri sons Road St, Attock, Pakistan 73301"
154300,Wired Headphones,1,11.99,02/20/24 03:43,"575 Shahra e Faisal St, Faisalabad, Pakistan 73301"
154301,AA Batteries (4-pack),1,3.84,02/15/24 23:47,"104 Baba Adam road St, Bhitt, Pakistan 02215"
154302,27in FHD Monitor,1,149.99,02/28/24 10:53,"478 Kharadar St, Attock, Pakistan 10001"
154303,27in FHD Monitor,1,149.99,02/15/24 12:05,"74 Hikmat chowk St, Sibbi, Pakistan 75001"
154304,Lightning Charging Cable,2,14.95,02/02/24 13:29,"498 2nd St, Peshawar, Pakistan 02215"
154305,AAA Batteries (4-pack),2,2.99,02/10/24 22:33,"832 Asad Road St, Noshero Feroz, Pakistan 02215"
154306,Apple Airpods,2,150.0,02/14/24 11:43,"449 Quad-e-Azam Road St, Faisalabad, Pakistan 73301"
154307,AAA Batteries (4-pack),2,2.99,02/08/24 19:44,"784 4th St, Noshero Feroz, Pakistan 73301"
154308,AA Batteries (4-pack),1,3.84,02/08/24 13:06,"48 Madni Road St, Attock, Pakistan 02215"
154309,AA Batteries (4-pack),1,3.84,02/23/24 12:40,"862 4th St, Noshero Feroz, Pakistan 94016"
154310,Wired Headphones,1,11.99,02/11/24 14:25,"110 Perfume Chowk St, Abottabad, Pakistan 75001"
154311,USB-C Charging Cable,1,11.95,02/21/24 12:48,"84 Street 1 St, Abottabad, Pakistan 73301"
154312,Lightning Charging Cable,1,14.95,02/16/24 11:01,"128 Quad-e-Azam Road St, Lahore, Pakistan 10001"
154313,AAA Batteries (4-pack),2,2.99,02/27/24 18:59,"784 Perfume Chowk St, Attock, Pakistan 02215"
154314,Samsung Phone,1,600.0,02/16/24 12:46,"768 Quad-e-Azam Road St, Bhitt, Pakistan 73301"
154315,AAA Batteries (4-pack),1,2.99,02/09/24 13:03,"524 Mukka Chowk St, Dadu, Pakistan 75001"
154316,Wired Headphones,1,11.99,02/24/24 12:06,"661 Naya road St, Sibbi, Pakistan 75001"
154317,27in FHD Monitor,1,149.99,02/19/24 13:20,"380 11th St, Faisalabad, Pakistan 94016"
154318,27in 4K Gaming Monitor,1,389.99,02/09/24 18:24,"603 7th St, Peshawar, Pakistan 73301"
154319,USB-C Charging Cable,1,11.95,02/07/24 12:57,"902 Bottle Gali St, Noshero Feroz, Pakistan 73301"
154320,Wired Headphones,1,11.99,02/19/24 21:39,"573 Rizvi thana road St, Noshero Feroz, Pakistan 10001"
154321,Audionic Sport Headphones,1,99.99,02/03/24 11:12,"111 Baba Adam road St, Faisalabad, Pakistan 75001"
154322,27in 4K Gaming Monitor,1,389.99,02/01/24 11:52,"320 11th St, Peshawar, Pakistan 73301"
154323,LG Screen for phones,1,600.0,02/22/24 19:44,"550 Saddar road St, Bhitt, Pakistan 02215"
154324,ThinkPad Laptop,1,999.99,02/15/24 15:05,"543 Perfume Chowk St, Faisalabad, Pakistan 10001"
154325,27in 4K Gaming Monitor,1,389.99,02/19/24 11:56,"478 Purani Sabzimandi road St, Dadu, Pakistan 02215"
154326,Audionic Sport Headphones,1,99.99,02/25/24 22:18,"257 12th St, Faisalabad, Pakistan 75001"
154326,USB-C Charging Cable,1,11.95,02/25/24 22:18,"257 12th St, Faisalabad, Pakistan 75001"
154327,27in FHD Monitor,1,149.99,02/08/24 15:12,"956 Faisal Road St, Peshawar, Pakistan 10001"
154328,USB-C Charging Cable,2,11.95,02/23/24 12:02,"80 Jafri sons Road St, Peshawar, Pakistan 02215"
154329,AAA Batteries (4-pack),1,2.99,02/15/24 21:09,"220 Urdu Bazar road St, Noshero Feroz, Pakistan 75001"
154330,AAA Batteries (4-pack),1,2.99,02/23/24 12:22,"550 5th St, Faisalabad, Pakistan 10001"
154331,Wired Headphones,1,11.99,02/08/24 13:10,"315 Shujaat Road St, Lahore, Pakistan 94016"
154332,USB-C Charging Cable,1,11.95,02/20/24 10:16,"828 1st St, Noshero Feroz, Pakistan 94016"
154333,AA Batteries (4-pack),1,3.84,02/20/24 23:33,"586 Purani Sabzimandi road St, Dadu, Pakistan 02215"
154334,27in 4K Gaming Monitor,1,389.99,02/27/24 20:11,"81 Shujaat Road St, Noshero Feroz, Pakistan 75001"
154335,27in 4K Gaming Monitor,1,389.99,02/06/24 11:12,"283 1st St, Faisalabad, Pakistan 02215"
154336,Audionic Sport Headphones,1,99.99,02/22/24 16:57,"298 Iqbal Road St, Sibbi, Pakistan 94016"
154337,Wired Headphones,1,11.99,02/09/24 13:40,"170 Bottle Gali St, Faisalabad, Pakistan 10001"
154338,AA Batteries (4-pack),2,3.84,02/29/24 20:14,"649 Old Karachi road St, Dadu, Pakistan 73301"
154339,USB-C Charging Cable,1,11.95,02/08/24 12:48,"567 Pakistan Chowk St, Peshawar, Pakistan 73301"
154340,Apple Airpods,1,150.0,02/02/24 13:02,"40 Jafri sons Road St, Peshawar, Pakistan 73301"
154341,USB-C Charging Cable,1,11.95,02/04/24 16:43,"57 Perfume Chowk St, Faisalabad, Pakistan 94016"
154342,Flatscreen TV,1,300.0,02/11/24 17:24,"735 6th St, Noshero Feroz, Pakistan 02215"
Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
154343,Macbook Pro Laptop,1,1700,02/19/24 18:19,"294 Kharadar St, Noshero Feroz, Pakistan 75001"
154344,USB-C Charging Cable,1,11.95,02/26/24 22:14,"352 Hikmat chowk St, Peshawar, Pakistan 75001"
154345,Wired Headphones,1,11.99,02/08/24 12:16,"411 7th St, Faisalabad, Pakistan 10001"
154346,AA Batteries (4-pack),2,3.84,02/15/24 17:24,"557 Saddar road St, Bhitt, Pakistan 10001"
154346,Audionic Sport Headphones,1,99.99,02/15/24 17:24,"557 Saddar road St, Bhitt, Pakistan 10001"
154347,USB-C Charging Cable,1,11.95,02/21/24 13:05,"29 Hikmat chowk St, Faisalabad, Pakistan 10001"
154348,USB-C Charging Cable,1,11.95,02/21/24 18:34,"533 1st St, Faisalabad, Pakistan 94016"
154349,AAA Batteries (4-pack),1,2.99,02/23/24 01:04,"843 Tipu Sultan road St, Abottabad, Pakistan 10001"
154350,USB-C Charging Cable,1,11.95,02/28/24 17:23,"716 Baba Adam road St, Faisalabad, Pakistan 10001"
154351,Samsung Phone,1,600,02/07/24 14:21,"219 Quad-e-Azam Road St, Faisalabad, Pakistan 73301"
154352,AAA Batteries (4-pack),1,2.99,02/12/24 11:33,"201 6th St, Attock, Pakistan 75001"
154353,Macbook Pro Laptop,1,1700,02/16/24 21:22,"599 Ghalid road St, Bhitt, Pakistan 73301"
154354,Flatscreen TV,1,300,02/02/24 10:20,"824 Liaqat Chowk St, Lahore, Pakistan 10001"
154355,27in 4K Gaming Monitor,1,389.99,02/22/24 16:21,"195 1st St, Sibbi, Pakistan 02215"
154356,34in Ultrawide Monitor,1,379.99,02/18/24 17:17,"684 2nd St, Lahore, Pakistan 02215"
154357,iPhone,1,700,02/07/24 20:50,"951 6th St, Lahore, Pakistan 02215"
154358,Audionic Sport Headphones,1,99.99,02/18/24 15:50,"665 1st St, Noshero Feroz, Pakistan 75001"
154359,Lightning Charging Cable,1,14.95,02/22/24 21:09,"40 Bottle Gali St, Attock, Pakistan 02215"
154360,AAA Batteries (4-pack),1,2.99,02/28/24 21:22,"344 New Karachi St, Dadu, Pakistan 02215"
154361,Qmobile Phone,1,400,02/16/24 16:29,"135 Purani Sabzimandi road St, Peshawar, Pakistan 94016"
154362,AA Batteries (4-pack),1,3.84,02/01/24 13:37,"874 Purani Sabzimandi road St, Dadu, Pakistan 10001"
154363,AA Batteries (4-pack),2,3.84,02/03/24 17:09,"870 Kachi gali St, Attock, Pakistan 02215"
154364,AAA Batteries (4-pack),1,2.99,02/26/24 07:44,"540 Iqbal Road St, Lahore, Pakistan 73301"
154364,Audionic Sport Headphones,1,99.99,02/26/24 07:44,"540 Iqbal Road St, Lahore, Pakistan 73301"
154365,Lightning Charging Cable,1,14.95,02/04/24 11:42,"378 Mukka Chowk St, Abottabad, Pakistan 02215"
154366,Apple Airpods,1,150,02/29/24 01:03,"389 Shireen Jinnah road St, Lahore, Pakistan 75001"
154367,20in Monitor,1,109.99,02/16/24 21:57,"89 Baghdadi St, Peshawar, Pakistan 02215"
154368,Audionic Sport Headphones,1,99.99,02/07/24 16:19,"872 Asad Road St, Dadu, Pakistan 02215"
154368,USB-C Charging Cable,1,11.95,02/07/24 16:19,"872 Asad Road St, Dadu, Pakistan 02215"
154369,AAA Batteries (4-pack),2,2.99,02/09/24 07:23,"377 4th St, Attock, Pakistan 75001"
154370,AA Batteries (4-pack),1,3.84,02/16/24 19:00,"692 Shujaat Road St, Noshero Feroz, Pakistan 10001"
154371,AA Batteries (4-pack),2,3.84,02/22/24 21:47,"585 Seaview road St, Bhitt, Pakistan 94016"
154372,27in 4K Gaming Monitor,1,389.99,02/18/24 14:49,"976 Shujaat Road St, Noshero Feroz, Pakistan 73301"
154373,Wired Headphones,2,11.99,02/18/24 16:32,"685 Liaqat Chowk St, Noshero Feroz, Pakistan 02215"
154374,USB-C Charging Cable,1,11.95,02/12/24 00:50,"948 Asad Road St, Faisalabad, Pakistan 75001"
154375,Audionic Sport Headphones,1,99.99,02/15/24 08:35,"145 Niazi Chowk St, Lahore, Pakistan 73301"
154376,USB-C Charging Cable,1,11.95,02/03/24 15:27,"113 Niazi Chowk St, Bhitt, Pakistan 94016"
154377,Wired Headphones,1,11.99,02/26/24 21:21,"5 Quad-e-Azam Road St, Noshero Feroz, Pakistan 02215"
154378,27in 4K Gaming Monitor,1,389.99,02/11/24 07:29,"877 10th St, Faisalabad, Pakistan 73301"
154379,Audionic Sport Headphones,1,99.99,02/17/24 23:34,"874 Shireen Jinnah road St, Noshero Feroz, Pakistan 73301"
154379,Lightning Charging Cable,1,14.95,02/17/24 23:34,"874 Shireen Jinnah road St, Noshero Feroz, Pakistan 73301"
154380,AAA Batteries (4-pack),1,2.99,02/21/24 12:30,"311 Madni Road St, Faisalabad, Pakistan 02215"
154381,Samsung Phone,1,600,02/10/24 12:43,"891 Baghdadi St, Lahore, Pakistan 02215"
154382,Audionic Sport Headphones,1,99.99,02/20/24 09:14,"961 Saddar road St, Faisalabad, Pakistan 94016"
154382,USB-C Charging Cable,1,11.95,02/20/24 09:14,"961 Saddar road St, Faisalabad, Pakistan 94016"
154382,LG Laptop Battery,1,600.0,02/20/24 09:14,"961 Saddar road St, Faisalabad, Pakistan 94016"
154383,27in FHD Monitor,1,149.99,02/25/24 12:04,"416 Asad Road St, Attock, Pakistan 73301"
154384,34in Ultrawide Monitor,1,379.99,02/06/24 11:32,"761 12th St, Bhitt, Pakistan 94016"
154385,Audionic Sport Headphones,1,99.99,02/06/24 09:40,"780 12th St, Attock, Pakistan 75001"
154385,Wired Headphones,1,11.99,02/06/24 09:40,"780 12th St, Attock, Pakistan 75001"
154386,AA Batteries (4-pack),1,3.84,02/16/24 17:21,"674 Hikmat chowk St, Faisalabad, Pakistan 02215"
154387,Lightning Charging Cable,1,14.95,02/20/24 11:09,"755 Liaqat Chowk St, Bhitt, Pakistan 02215"
154388,USB-C Charging Cable,1,11.95,02/10/24 08:23,"845 11th St, Faisalabad, Pakistan 73301"
154389,27in FHD Monitor,1,149.99,02/14/24 18:09,"720 7th St, Lahore, Pakistan 94016"
154390,Flatscreen TV,1,300,02/14/24 21:06,"506 Perfume Chowk St, Noshero Feroz, Pakistan 10001"
